dataset_index	dataset	metric	split	wins_floatsom	wins_xpysom	ties	win_rate_floatsom	median_delta_raw	median_pct_improvement	mean_pct_improvement	ci_low_pct	ci_high_pct	p_value	n_pairs	notes	effect_size_signed
6	digits	quantization_error	holdout	10	0	0	1.0	-0.23314857482910156	5.000140126318236	4.993417522813619	4.431646979597638	5.545463007507806	0.001953125	10	positive means FloatSOM is better	1.0
1	iris	quantization_error	holdout	6	4	0	0.6	-0.003527730703353854	0.962879604297463	0.48529915297700654	-3.1143639069499427	3.5134096851239383	0.4921875	10	positive means FloatSOM is better	0.2
13	kddcup99	quantization_error	holdout	10	0	0	1.0	-0.18801626563072202	37.853067516018285	37.92913008715462	35.511543253263795	40.146827284418286	0.001953125	10	positive means FloatSOM is better	1.0
10	moons	quantization_error	holdout	10	0	0	1.0	-0.0058723390102386475	4.2390813384766775	3.876737405721369	1.7575400840370201	6.452619076764146	0.001953125	10	positive means FloatSOM is better	1.0
3	olivetti_faces	quantization_error	holdout	9	1	0	0.9	-1.089487075805664	2.5561811496905182	2.638385767317323	1.269909618295039	3.911155334966474	0.005859375	10	positive means FloatSOM is better	0.8
11	s_curve	quantization_error	holdout	10	0	0	1.0	-0.03230530023574832	9.464022868998484	9.48960492310699	8.556428947152869	10.422299925881964	0.001953125	10	positive means FloatSOM is better	1.0
12	swiss_roll	quantization_error	holdout	10	0	0	1.0	-0.05888010561466214	19.402413804342252	19.29235624569324	17.96394237345833	20.620117241544023	0.001953125	10	positive means FloatSOM is better	1.0
2	wine	quantization_error	holdout	1	9	0	0.1	0.039613902568816806	-2.1358522738097587	-1.8426561162011617	-3.0838694394465067	-0.24284868342145594	0.01953125	10	positive means FloatSOM is better	-0.8
	GLOBAL	quantization_error	holdout	118	22	0	0.8428571428571429	-0.058283876627683626	6.072266804494774	9.076451005064648	4.767344548601377	8.162991677633872	2.205098517452474e-19	140	pooled paired samples across datasets	0.6857142857142857
8	blobs	balanced_qe	both	10	0	0	1.0	-0.006924632936716094	5.25203288752543	5.458840636119908	4.041071331154092	7.2117447457776915	0.001953125	10	positive means FloatSOM is better	1.0
5	breast_cancer	balanced_qe	both	10	0	0	1.0	-0.1757495403289795	7.179873236501992	7.227285203140721	6.531011411318778	8.073270561064842	0.001953125	10	positive means FloatSOM is better	1.0
7	california_housing	balanced_qe	both	10	0	0	1.0	-0.07623469829559326	9.472516944890188	9.434386696328321	9.051285479903349	9.884913866504851	0.001953125	10	positive means FloatSOM is better	1.0
9	circles	balanced_qe	both	10	0	0	1.0	-0.009033929556608145	5.497258880708415	5.654161553234681	4.63439835748527	6.861368846351146	0.001953125	10	positive means FloatSOM is better	1.0
14	covertype	balanced_qe	both	10	0	0	1.0	-0.9773003458976743	30.298636683605768	30.346772768148053	28.931596527410726	31.800498590417273	0.001953125	10	positive means FloatSOM is better	1.0
4	diabetes	balanced_qe	both	10	0	0	1.0	-0.14097806811332714	9.183387326188708	9.20848550654143	8.300851041313756	10.388794518063845	0.001953125	10	positive means FloatSOM is better	1.0
6	digits	balanced_qe	both	10	0	0	1.0	-0.3728787302970886	8.345159953786634	8.30209815929342	7.810444049654008	8.790691111689483	0.001953125	10	positive means FloatSOM is better	1.0
1	iris	balanced_qe	both	10	0	0	1.0	-0.0621956884860993	23.266770564388086	23.219748396974857	20.866577770519626	25.807927594877423	0.001953125	10	positive means FloatSOM is better	1.0
13	kddcup99	balanced_qe	both	10	0	0	1.0	-0.18971589207649237	37.968932438644515	38.23380549442266	36.05640623954083	40.44660428188726	0.001953125	10	positive means FloatSOM is better	1.0
10	moons	balanced_qe	both	10	0	0	1.0	-0.006433974951505647	4.605112931473247	4.421733776941011	2.424451425376253	6.784016269128416	0.001953125	10	positive means FloatSOM is better	1.0
3	olivetti_faces	balanced_qe	both	10	0	0	1.0	-4.251985549926758	10.95109039723959	10.979699885183155	9.855419421291813	12.138738586010543	0.001953125	10	positive means FloatSOM is better	1.0
11	s_curve	balanced_qe	both	10	0	0	1.0	-0.03412258625030515	10.043219034986404	10.059877798749456	9.30624315975756	10.867265794695438	0.001953125	10	positive means FloatSOM is better	1.0
12	swiss_roll	balanced_qe	both	10	0	0	1.0	-0.06008074060082437	19.819773056267714	19.72711351721139	18.332722486663044	21.0558310655488	0.001953125	10	positive means FloatSOM is better	1.0
2	wine	balanced_qe	both	10	0	0	1.0	-0.31807564198970784	20.36546932673776	20.51633960279886	19.364618192046677	21.705078703513273	0.001953125	10	positive means FloatSOM is better	1.0
	GLOBAL	balanced_qe	both	140	0	0	1.0	-0.16192086786031723	13.595133167475446	14.485024928220568	10.794327251045978	15.210137059214254	1.0114520744886418e-24	140	pooled paired samples across datasets	1.0
8	blobs	train_time	train	0	10	0	0.0	0.32883986877277493	-1385.9053329438548	-1385.476864362299	-1390.621302210305	-1379.8303990381228	0.001953125	10	positive means FloatSOM is better	-1.0
5	breast_cancer	train_time	train	0	10	0	0.0	0.33538662851788104	-1933.1900247337735	-1930.0977664619054	-1939.4917844901531	-1915.6507441148601	0.001953125	10	positive means FloatSOM is better	-1.0
