dataset,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
blobs,6545,both,0.11713225394487375,5,0.1202296912670135,5,-0.00309743732213974,2.5762665523782813,2.5762665523782813,0.11713225394487375,2.6443931691073708
blobs,13693,both,0.1496288105845451,5,0.1518006697297096,5,-0.0021718591451644897,1.4307309375061508,1.4307309375061508,0.1496288105845451,1.451497967991478
blobs,15882,both,0.1339308843016624,5,0.1363832950592041,5,-0.002452410757541712,1.79817532380129,1.79817532380129,0.1339308843016624,1.8311017435067232
blobs,30080,both,0.12846574187278745,5,0.13008709251880646,5,-0.0016213506460190097,1.2463578166178277,1.2463578166178277,0.12846574187278745,1.2620879484154959
blobs,31569,both,0.13435200601816175,5,0.1347367763519287,5,-0.000384770333766965,0.28557187145546337,0.28557187145546337,0.13435200601816175,0.28638971993834733
breast_cancer,6545,both,2.301681101322174,5,2.807912588119507,5,-0.5062314867973328,18.028748079239964,18.028748079239964,2.301681101322174,21.99398893732646
breast_cancer,13693,both,2.316202998161316,5,2.774576187133789,5,-0.45837318897247314,16.520475851340194,16.520475851340194,2.316202998161316,19.78985388311586
breast_cancer,15882,both,2.2970353960990906,5,2.7903422117233276,5,-0.49330681562423706,17.679079417272213,17.679079417272213,2.2970353960990906,21.47580383227828
breast_cancer,30080,both,2.3464215993881226,5,2.8393149375915527,5,-0.4928933382034302,17.359586697399855,17.359586697399855,2.3464215993881226,21.006171198388312
breast_cancer,31569,both,2.260657906532287,5,2.7910592555999756,5,-0.5304013490676884,19.003586111742067,19.003586111742067,2.260657906532287,23.46225616600665
circles,6545,both,0.16025938093662256,5,0.1592052280902862,5,0.0010541528463363647,-0.657779182831892,-0.6621345661704957,0.16025938093662256,-0.657779182831892
circles,13693,both,0.15706527233123774,5,0.15979963541030878,5,-0.002734363079071045,1.7111197231771964,1.7111197231771964,0.15706527233123774,1.740908756268221
circles,15882,both,0.15637456625699991,5,0.1590505242347717,5,-0.002675957977771787,1.6824578168770143,1.6824578168770143,0.15637456625699991,1.711248857038477
circles,30080,both,0.16098728030920026,5,0.15789604932069776,5,0.0030912309885025024,-1.9201709492609158,-1.9577633524091531,0.16098728030920026,-1.9201709492609158
circles,31569,both,0.1593404337763786,5,0.16003670543432236,5,-0.0006962716579437533,0.43506997726187074,0.43506997726187074,0.1593404337763786,0.4369711073592998
digits,6545,both,4.065301418304443,5,4.910946369171143,5,-0.8456449508666992,17.219592463385528,17.219592463385528,4.065301418304443,20.801531395903258
digits,13693,both,4.142136096954346,5,4.943525075912476,5,-0.8013889789581299,16.210881236608465,16.210881236608465,4.142136096954346,19.347239207021225
