dataset,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
moons,15882,all,0.1327207833528518,5,0.1339671164751052,5,-0.0012463331222533902,0.930327646848317,0.930327646848317,0.1327207833528518,0.9390640190390421
moons,30080,all,0.1313869729638099,5,0.134298138320446,5,-0.002911165356636075,2.167688542107564,2.167688542107564,0.1313869729638099,2.2157184163440204
moons,31569,all,0.1339720636606216,5,0.1352822706103324,5,-0.0013102069497108182,0.968498639030641,0.968498639030641,0.1339720636606216,0.9779702677640603
olivetti_faces,6545,all,34.99365425109863,5,44.95778846740723,5,-9.964134216308594,22.163310420689914,22.163310420689914,34.99365425109863,28.474117463727776
olivetti_faces,13693,all,34.27575397491455,5,45.50951957702637,5,-11.233765602111816,24.684430217063262,24.684430217063262,34.27575397491455,32.774671011857215
olivetti_faces,15882,all,34.620290756225586,5,45.62550926208496,5,-11.005218505859375,24.120757628462833,24.120757628462833,34.620290756225586,31.788348004790702
olivetti_faces,30080,all,34.03277969360352,5,45.56529235839844,5,-11.532512664794915,25.30986210751105,25.30986210751105,34.03277969360352,33.88648464398709
olivetti_faces,31569,all,35.04054355621338,5,44.23288345336914,5,-9.192339897155762,20.78168814575799,20.78168814575799,35.04054355621338,26.23343979356102
s_curve,6545,all,0.3046799600124359,5,0.3165983408689498,5,-0.011918380856513866,3.764511470212431,3.764511470212431,0.3046799600124359,3.9117705201311574
s_curve,13693,all,0.3336194157600403,5,0.3170678913593292,5,0.01655152440071106,-4.961199384335575,-5.220183074909158,0.3336194157600403,-4.961199384335575
s_curve,15882,all,0.3351587951183319,5,0.3175794780254363,5,0.01757931709289562,-5.245071097325382,-5.535407137197831,0.3351587951183319,-5.245071097325382
s_curve,30080,all,0.3079953789710998,5,0.3169086575508117,5,-0.008913278579711914,2.812570236672313,2.812570236672313,0.3079953789710998,2.893965035932658
