dataset,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
blobs,6545,all,0.1175649873912334,5,0.1187863238155841,5,-0.001221336424350697,1.028179326642706,1.028179326642706,0.1175649873912334,1.0388606773599414
blobs,13693,all,0.150492988526821,5,0.1539914160966873,5,-0.0034984275698662914,2.271832845325429,2.271832845325429,0.150492988526821,2.324644891507885
blobs,15882,all,0.1336374580860138,5,0.1369099020957946,5,-0.0032724440097808005,2.390217186402706,2.390217186402706,0.1336374580860138,2.448747571713419
blobs,30080,all,0.1281298324465751,5,0.1305354312062263,5,-0.002405598759651184,1.842870351307685,1.842870351307685,0.1281298324465751,1.8774696834589402
blobs,31569,all,0.1400084197521209,5,0.1430333778262138,5,-0.0030249580740929205,2.1148616638056734,2.1148616638056734,0.1400084197521209,2.160554400548541
breast_cancer,6545,all,2.314365327358246,5,2.95564341545105,5,-0.641278088092804,21.69673394092233,21.69673394092233,2.314365327358246,27.708593821045397
breast_cancer,13693,all,2.389011144638061,5,2.8925156593322754,5,-0.5035045146942143,17.407149139183783,17.407149139183783,2.389011144638061,21.07585457791977
breast_cancer,15882,all,2.3357415199279785,5,2.96881103515625,5,-0.6330695152282715,21.324008423963324,21.324008423963324,2.3357415199279785,27.10357759311449
breast_cancer,30080,all,2.431519389152527,5,2.9658669233322144,5,-0.5343475341796875,18.016571477837473,18.016571477837473,2.431519389152527,21.97586976124945
breast_cancer,31569,all,2.359615445137024,5,2.919328808784485,5,-0.5597133636474609,19.172672909034446,19.172672909034446,2.359615445137024,23.72053314030406
circles,6545,all,0.1661816835403441,5,0.1640403941273689,5,0.0021412894129752003,-1.2885231196104456,-1.3053427629005814,0.1661816835403441,-1.2885231196104456
circles,13693,all,0.1601257845759391,5,0.1603505238890647,5,-0.00022473931312561035,0.14015502268086866,0.14015502268086866,0.1601257845759391,0.14035173268364443
circles,15882,all,0.164855845272541,5,0.1607892513275146,5,0.004066593945026398,-2.4667575106624047,-2.5291453946402656,0.164855845272541,-2.4667575106624047
circles,30080,all,0.1580096408724784,5,0.160676933825016,5,-0.002667292952537592,1.660034759838265,1.660034759838265,0.1580096408724784,1.688057094370735
circles,31569,all,0.1576097533106803,5,0.1612839698791503,5,-0.0036742165684700012,2.278103999562438,2.278103999562438,0.1576097533106803,2.331211420163438
digits,6545,all,4.099666953086853,5,4.9301087856292725,5,-0.8304418325424194,16.844290230736217,16.844290230736217,4.099666953086853,20.256324283052713
digits,13693,all,4.074148535728455,5,4.93136191368103,5,-0.8572133779525757,17.382893264727066,17.382893264727066,4.074148535728455,21.040307451611028
digits,15882,all,4.192460298538208,5,4.871474742889404,5,-0.6790144443511963,13.938580823852417,13.938580823852417,4.192460298538208,16.19608525781268
digits,30080,all,4.111597537994385,5,4.888730049133301,5,-0.777132511138916,15.89640874682148,15.89640874682148,4.111597537994385,18.9009868781563
digits,31569,all,4.17364239692688,5,4.9009997844696045,5,-0.7273573875427246,14.841000194441767,14.841000194441767,4.17364239692688,17.42740077775445
iris,6545,all,0.225917413830757,5,0.4055573493242264,5,-0.17963993549346938,44.29458270027666,44.29458270027666,0.225917413830757,79.51575420743981
iris,13693,all,0.2431717514991759,5,0.3838225156068802,5,-0.1406507641077043,36.64474031319258,36.64474031319258,0.2431717514991759,57.84009172141895
iris,15882,all,0.2468489408493042,5,0.3490117341279983,5,-0.1021627932786941,29.272022481979477,29.272022481979477,0.2468489408493042,41.38676590111935
iris,30080,all,0.2381830625236033,5,0.3587282598018646,5,-0.12054519727826132,33.6034850850172,33.6034850850172,0.2381830625236033,50.6103146046817
