dataset,n_pairs,wins_a,wins_b,ties,win_rate_a,median_delta_raw,median_pct,mean_pct,ci_low_pct,ci_high_pct,p_value,effect_size_signed,q_value,comparison_key,comparison_label
blobs,5,5,0,0,1.0,-0.0019455656409263834,1.4950941097918828,1.4950941097918828,0.42860876870067144,2.5615794508830945,0.01765665293322496,1.0,0.022070816166531202,random_vs_hdsssom,Random vs HDSSOM
breast_cancer,5,5,0,0,1.0,-0.4962412357330323,21.545614803423113,21.545614803423113,19.873613504935438,23.21761610191079,3.64290007311051e-06,1.0,3.295737312924015e-05,random_vs_hdsssom,Random vs HDSSOM
circles,5,3,2,0,0.6,-0.00039224177598954355,0.26223571771463805,0.26223571771463805,-1.6937271739437145,2.2181986093729904,0.7285981092287112,0.2,0.7285981092287112,random_vs_hdsssom,Random vs HDSSOM
digits,5,5,0,0,1.0,-0.7739500045776367,18.768995513654772,18.768995513654772,16.897918636119936,20.64007239118961,9.887211938772046e-06,1.0,3.295737312924015e-05,random_vs_hdsssom,Random vs HDSSOM
iris,5,5,0,0,1.0,-0.12006552293896677,49.946733294740866,49.946733294740866,40.741276982761846,59.15218960671989,0.00011316082012709711,1.0,0.0002829020503177428,random_vs_hdsssom,Random vs HDSSOM
moons,5,5,0,0,1.0,-0.0019797220826148878,1.4966002354961878,1.4966002354961878,0.7594371308178015,2.233763340174574,0.004875118357897871,1.0,0.008125197263163119,random_vs_hdsssom,Random vs HDSSOM
olivetti_faces,5,5,0,0,1.0,-10.515318870544432,30.35771821246695,30.35771821246695,27.407879423372986,33.30755700156091,8.928397758256846e-06,1.0,3.295737312924015e-05,random_vs_hdsssom,Random vs HDSSOM
s_curve,5,5,0,0,1.0,-0.0033963412046432383,1.0849447539805,1.0849447539805,0.41152759051621557,1.7583619174447844,0.011047954011796422,1.0,0.01578279144542346,random_vs_hdsssom,Random vs HDSSOM
swiss_roll,5,4,1,0,0.8,0.002325923740863789,-0.7699403741076416,-0.7699403741076416,-5.178341799146668,3.638461050931384,0.6530958944026413,0.6,0.7256621048918236,random_vs_hdsssom,Random vs HDSSOM
wine,5,5,0,0,1.0,-0.4006516098976135,28.093304579511937,28.093304579511937,20.194236000337074,35.9923731586868,0.0005901496047590951,1.0,0.0011802992095181902,random_vs_hdsssom,Random vs HDSSOM
GLOBAL_OVERALL,50,47,3,0,0.94,-1.2311615190654992,15.22813008466732,15.22813008466732,10.418623755352087,20.037636413982554,6.440587842758322e-08,0.88,,random_vs_hdsssom,Random vs HDSSOM
