dataset,pair_batch_mode,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
digits,minibatch,6545,both,4.00723397731781,5,4.052317976951599,5,-0.04508399963378906,1.1125484201934221,1.1125484201934221,4.00723397731781,1.125065316599393
digits,minibatch,13693,both,4.064440727233887,5,4.062279224395752,5,0.0021615028381347656,-0.05318081830180378,-0.05320911534475528,4.064440727233887,-0.05318081830180378
digits,minibatch,15882,both,4.054161429405212,5,4.05253803730011,5,0.001623392105102539,-0.040042611360463456,-0.04005865189075631,4.054161429405212,-0.040042611360463456
digits,minibatch,30080,both,4.056614995002747,5,4.042310953140259,5,0.014304041862487793,-0.3526102891230403,-0.3538580289419777,4.056614995002747,-0.3526102891230403
digits,minibatch,31569,both,4.13231098651886,5,4.133566856384277,5,-0.0012558698654174805,0.03038223183635689,0.03038223183635689,4.13231098651886,0.030391465441845896
iris,minibatch,6545,both,0.2082128077745437,5,0.2041443325579165,5,0.004068475216627204,-1.953998536455364,-1.9929405659463815,0.2082128077745437,-1.953998536455364
iris,minibatch,13693,both,0.214840080589056,5,0.2141155488789081,5,0.0007245317101478854,-0.33724233772457135,-0.33838351018479296,0.214840080589056,-0.33724233772457135
iris,minibatch,15882,both,0.1996257714927196,5,0.1999071016907692,5,-0.0002813301980496008,0.14073046713707188,0.14073046713707188,0.1996257714927196,0.1409287968912676
iris,minibatch,30080,both,0.208056204020977,5,0.2101644054055213,5,-0.002108201384544317,1.0031200956586588,1.0031200956586588,0.208056204020977,1.0132845566728501
iris,minibatch,31569,both,0.2159206345677375,5,0.2194579802453517,5,-0.003537345677614212,1.6118555696445838,1.6118555696445838,0.2159206345677375,1.6382619867229478
moons,minibatch,6545,both,0.1299182549118995,5,0.1302373260259628,5,-0.0003190711140632907,0.24499206471705653,0.24499206471705653,0.1299182549118995,0.24559374991579125
moons,minibatch,13693,both,0.1299675032496451,5,0.1306535601615905,5,-0.0006860569119453985,0.5250962247771074,0.5250962247771074,0.1299675032496451,0.5278680399265667
moons,minibatch,15882,both,0.1294944286346435,5,0.1304352134466171,5,-0.0009407848119735995,0.7212659734394747,0.7212659734394747,0.1294944286346435,0.7265060141142724
moons,minibatch,30080,both,0.129584401845932,5,0.13040092587471,5,-0.0008165240287779929,0.6261642877923383,0.6261642877923383,0.129584401845932,0.6301098103989324
moons,minibatch,31569,both,0.1296767145395278,5,0.1301402524113654,5,-0.0004635378718375882,0.3561833201094257,0.3561833201094257,0.1296767145395278,0.3574565206124909
olivetti_faces,minibatch,6545,both,34.70396614074707,5,34.521321296691895,5,0.18264484405517578,-0.5262938631118776,-0.5290783701047916,34.70396614074707,-0.5262938631118776
olivetti_faces,minibatch,13693,both,34.48722076416016,5,34.31568241119385,5,0.1715383529663157,-0.4973968593740146,-0.4998832630248365,34.48722076416016,-0.4973968593740146
olivetti_faces,minibatch,15882,both,34.46021366119385,5,33.56005859375,5,0.9001550674438477,-2.612157534175493,-2.6822213820910505,34.46021366119385,-2.612157534175493
olivetti_faces,minibatch,30080,both,34.81008052825928,5,34.348297119140625,5,0.46178340911865234,-1.3265795485413214,-1.3444142733391085,34.81008052825928,-1.3265795485413214
olivetti_faces,minibatch,31569,both,34.436055183410645,5,34.71181774139404,5,-0.27576255798339844,0.7944342184493266,0.7944342184493266,34.436055183410645,0.8007960160205728
s_curve,minibatch,6545,both,0.3029221147298813,5,0.3034228533506393,5,-0.0005007386207580011,0.1650299623869601,0.1650299623869601,0.3029221147298813,0.16530276147204204
s_curve,minibatch,13693,both,0.3023034334182739,5,0.3042521625757217,5,-0.0019487291574477594,0.6404980464067411,0.6404980464067411,0.3023034334182739,0.6446268689087143
