dataset,n_pairs,wins_a,wins_b,ties,win_rate_a,median_delta_raw,median_pct,mean_pct,ci_low_pct,ci_high_pct,p_value,effect_size_signed,q_value,comparison_key,comparison_label
blobs,5,5,0,0,1.0,-0.0037114255130291014,2.8725784393609013,2.8725784393609013,2.701944987787596,3.0432118909342067,1.2532563366346781e-06,1.0,4.177521122115593e-06,random_vs_hdsssom,Random vs HDSSOM
breast_cancer,5,5,0,0,1.0,-0.6930575132369995,30.522486361077892,30.522486361077892,29.70605368045428,31.338919041701505,5.165687056448847e-08,1.0,5.165687056448847e-07,random_vs_hdsssom,Random vs HDSSOM
circles,5,5,0,0,1.0,-0.005055643618106842,3.28766247082613,3.28766247082613,2.800434128297591,3.7748908133546695,4.77938259588636e-05,1.0,4.77938259588636e-05,random_vs_hdsssom,Random vs HDSSOM
digits,5,5,0,0,1.0,-0.8186199188232421,20.188093720945513,20.188093720945513,18.40347910238122,21.972708339509808,6.1243792297620934e-06,1.0,1.3630747640552325e-05,random_vs_hdsssom,Random vs HDSSOM
iris,5,5,0,0,1.0,-0.5194674342870712,252.57588332533282,252.57588332533282,216.95146246612387,288.2003041845418,3.928108719071124e-05,1.0,4.77938259588636e-05,random_vs_hdsssom,Random vs HDSSOM
moons,5,5,0,0,1.0,-0.004303272068500524,3.3061794832155362,3.3061794832155362,2.8190954529185865,3.793263513512486,4.6687036762747186e-05,1.0,4.77938259588636e-05,random_vs_hdsssom,Random vs HDSSOM
olivetti_faces,5,5,0,0,1.0,-16.940493774414062,50.38486525711765,50.38486525711765,47.4984816497789,53.2712488644564,1.084373960538122e-06,1.0,4.177521122115593e-06,random_vs_hdsssom,Random vs HDSSOM
s_curve,5,5,0,0,1.0,-0.00908930003643037,2.991541918456777,2.991541918456777,2.6625204500498345,3.3205633868637197,1.4621157336663608e-05,1.0,2.4368595561106014e-05,random_vs_hdsssom,Random vs HDSSOM
swiss_roll,5,5,0,0,1.0,-0.010191649198532122,4.238603251699674,4.238603251699674,3.6826445429560613,4.7945619604432865,2.9446903685088832e-05,1.0,4.206700526441262e-05,random_vs_hdsssom,Random vs HDSSOM
wine,5,5,0,0,1.0,-1.1282891035079956,87.97654804242036,87.97654804242036,79.98808512254871,95.96501096229201,6.815373820276163e-06,1.0,1.3630747640552325e-05,random_vs_hdsssom,Random vs HDSSOM
GLOBAL_OVERALL,50,50,0,0,1.0,-2.013227903470397,45.834444227045324,45.834444227045324,24.51298114348027,67.15590731061037,7.595759899623093e-05,1.0,,random_vs_hdsssom,Random vs HDSSOM
