dataset,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
olivetti_faces,6545,all,34.99365425109863,5,35.33022499084473,5,-0.33657073974609375,0.9526425032201487,0.9526425032201487,34.99365425109863,0.9618050670873478
olivetti_faces,13693,all,34.27575397491455,5,34.890110969543464,5,-0.6143569946289134,1.76083416634932,1.76083416634932,34.27575397491455,1.792395274743026
olivetti_faces,15882,all,34.620290756225586,5,34.927462577819824,5,-0.3071718215942383,0.8794564475156098,0.8794564475156098,34.620290756225586,0.8872595084690361
olivetti_faces,30080,all,34.03277969360352,5,34.03897762298584,5,-0.006197929382317113,0.01820833002378948,0.01820833002378948,34.03277969360352,0.018211646060406924
olivetti_faces,31569,all,35.04054355621338,5,34.12762260437012,5,0.9129209518432617,-2.6053275982397905,-2.675020649479288,35.04054355621338,-2.6053275982397905
s_curve,6545,all,0.3046799600124359,5,0.3107136636972427,5,-0.006033703684806768,1.9418855331338014,1.9418855331338014,0.3046799600124359,1.9803414981938736
s_curve,13693,all,0.3336194157600403,5,0.3128512799739837,5,0.020768135786056574,-6.225098062336486,-6.638341319167249,0.3336194157600403,-6.225098062336486
s_curve,15882,all,0.3351587951183319,5,0.3151915967464446,5,0.019967198371887318,-5.957533760925967,-6.334939947003061,0.3351587951183319,-5.957533760925967
s_curve,30080,all,0.3079953789710998,5,0.3140878081321716,5,-0.006092429161071777,1.9397216330370954,1.9397216330370954,0.3079953789710998,1.9780910939067853
s_curve,31569,all,0.3059629648923874,5,0.3170306384563446,5,-0.011067673563957214,3.4910422594632737,3.4910422594632737,0.3059629648923874,3.6173245895462913
swiss_roll,6545,all,0.2622055411338806,5,0.2532021999359131,5,0.00900334119796753,-3.433696007732528,-3.5557910635240635,0.2622055411338806,-3.433696007732528
swiss_roll,13693,all,0.2784077823162078,5,0.2605271935462951,5,0.017880588769912664,-6.422445745286097,-6.863233172139216,0.2784077823162078,-6.422445745286097
swiss_roll,15882,all,0.249298445880413,5,0.2557258903980255,5,-0.006427444517612513,2.513411726754961,2.513411726754961,0.249298445880413,2.5782128303742895
swiss_roll,30080,all,0.2505236119031905,5,0.2802293598651886,5,-0.029705747961998097,10.600512371825992,10.600512371825992,0.2505236119031905,11.857464346904454
swiss_roll,31569,all,0.2483147457242011,5,0.2499012127518653,5,-0.0015864670276642123,0.6348376665300399,0.6348376665300399,0.2483147457242011,0.6388936037758604
wine,6545,all,1.3230023384094236,5,1.4429031014442444,5,-0.11990076303482078,8.309689189440965,8.309689189440965,1.3230023384094236,9.062777861675677
wine,13693,all,1.4762088656425476,5,1.336578190326691,5,0.1396306753158567,-9.458734367855177,-10.44687668304147,1.4762088656425476,-9.458734367855177
wine,15882,all,1.4510132372379303,5,1.4640224874019625,5,-0.013009250164032204,0.8885963348225799,0.8885963348225799,1.4510132372379303,0.8965631622214489
wine,30080,all,1.3021399080753326,5,1.4765780568122864,5,-0.17443814873695374,11.813676082491698,11.813676082491698,1.3021399080753326,13.396267763176642
wine,31569,all,1.4626223742961884,5,1.4534575641155243,5,0.009164810180664062,-0.6266012568742602,-0.6305523055460613,1.4626223742961884,-0.6266012568742602
