dataset,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
blobs,6545,both,0.1166118942201137,5,0.11713225394487375,5,-0.0005203597247600555,0.4442497324476944,0.4442497324476944,0.1166118942201137,0.44623211743549723
blobs,13693,both,0.14794276654720306,5,0.1496288105845451,5,-0.0016860440373420438,1.1268177771080887,1.1268177771080887,0.14794276654720306,1.1396596648096948
blobs,15882,both,0.13399573415517801,5,0.1339308843016624,5,6.4849853515625e-05,-0.04839695377206827,-0.048420387764751036,0.13399573415517801,-0.04839695377206827
blobs,30080,both,0.1291796267032623,5,0.12846574187278745,5,0.0007138848304748535,-0.5526295815320118,-0.5557005471402441,0.1291796267032623,-0.5526295815320118
blobs,31569,both,0.13296874612569803,5,0.13435200601816175,5,-0.0013832598924637118,1.0295788901557021,1.0295788901557021,0.13296874612569803,1.0402894911531229
breast_cancer,6545,both,2.333341956138611,5,2.301681101322174,5,0.03166085481643677,-1.3568887634811797,-1.375553494280748,2.333341956138611,-1.3568887634811797
breast_cancer,13693,both,2.311955749988556,5,2.316202998161316,5,-0.00424724817276001,0.18337115426116044,0.18337115426116044,2.311955749988556,0.18370802178117093
breast_cancer,15882,both,2.311565101146698,5,2.2970353960990906,5,0.014529705047607422,-0.6285656865298612,-0.6325416261448255,2.311565101146698,-0.6285656865298612
breast_cancer,30080,both,2.323700964450836,5,2.3464215993881226,5,-0.022720634937286377,0.9683099977945672,0.9683099977945672,2.323700964450836,0.9777779191418453
breast_cancer,31569,both,2.325537085533142,5,2.260657906532287,5,0.06487917900085494,-2.7898578528142903,-2.8699246716357756,2.325537085533142,-2.7898578528142903
circles,6545,both,0.16142006218433375,5,0.16025938093662256,5,0.0011606812477111816,-0.7190439849947158,-0.7242516730862663,0.16142006218433375,-0.7190439849947158
circles,13693,both,0.1541788503527641,5,0.15706527233123774,5,-0.0028864219784736356,1.8377213088749556,1.8377213088749556,0.1541788503527641,1.8721257629496186
circles,15882,both,0.15425746142864227,5,0.15637456625699991,5,-0.002117104828357641,1.353867754221746,1.353867754221746,0.15425746142864227,1.372448897285263
circles,30080,both,0.15439619868993754,5,0.16098728030920026,5,-0.006591081619262723,4.094162971511514,4.094162971511514,0.15439619868993754,4.268940346451862
