dataset,pair_batch_mode,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
digits,full_batch,13693,all,4.052868962287903,5,4.891204833984375,5,-0.8383358716964722,17.139659861956012,17.139659861956012,4.052868962287903,20.684998195037117
digits,full_batch,15882,all,4.021457552909851,5,4.867969274520874,5,-0.846511721611023,17.389422033571485,17.389422033571485,4.021457552909851,21.049873347500657
digits,full_batch,30080,all,4.046238422393799,5,4.857972860336304,5,-0.8117344379425049,16.709324265066208,16.709324265066208,4.046238422393799,20.06145840170916
digits,full_batch,31569,all,4.137201905250549,5,4.872492074966431,5,-0.7352901697158813,15.090638597312592,15.090638597312592,4.137201905250549,17.77264408543175
digits,minibatch,6545,all,4.01738715171814,5,4.910726547241211,5,-0.8933393955230713,18.191593177285323,18.191593177285323,4.01738715171814,22.23682612070414
digits,minibatch,13693,all,4.064430952072144,5,4.874768018722534,5,-0.8103370666503897,16.62308982782619,16.62308982782619,4.064430952072144,19.937282148618134
digits,minibatch,15882,all,4.020839333534241,5,4.865620851516724,5,-0.8447815179824829,17.362255378347978,17.362255378347978,4.020839333534241,21.01007893891488
digits,minibatch,30080,all,4.043879985809326,5,4.856591463088989,5,-0.8127114772796631,16.734194824835967,16.734194824835967,4.043879985809326,20.097319409369423
digits,minibatch,31569,all,4.136910438537598,5,4.870455741882324,5,-0.7335453033447266,15.061122453834832,15.061122453834832,4.136910438537598,17.73171825310377
iris,full_batch,6545,all,0.200396567583084,5,0.7269376218318939,5,-0.5265410542488099,72.43276980518884,72.43276980518884,0.200396567583084,262.74953737942997
iris,full_batch,13693,all,0.2178047858178615,5,0.7573840320110321,5,-0.5395792461931705,71.24249038634485,71.24249038634485,0.2178047858178615,247.73525713268384
iris,full_batch,15882,all,0.2015044204890728,5,0.7448557019233704,5,-0.5433512814342976,72.94718695597724,72.94718695597724,0.2015044204890728,269.6473259075537
iris,full_batch,30080,all,0.2081109583377838,5,0.7259784936904907,5,-0.5178675353527069,71.33372955996839,71.33372955996839,0.2081109583377838,248.84203094781716
iris,full_batch,31569,all,0.2148878872394561,5,0.6749668419361115,5,-0.4600789546966554,68.16319352472782,68.16319352472782,0.2148878872394561,214.10185590590106
