dataset,pair_batch_mode,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
digits,full_batch,15882,all,4.021457552909851,5,4.02036714553833,5,0.001090407371520996,-0.027114730347756567,-0.027122084427813862,4.021457552909851,-0.027114730347756567
digits,full_batch,30080,all,4.046238422393799,5,4.052412629127502,5,-0.006174206733703613,0.15235878719075405,0.15235878719075405,4.046238422393799,0.15259127340427173
digits,full_batch,31569,all,4.137201905250549,5,4.133074045181274,5,0.004127860069274902,-0.09977419917640976,-0.09987384750794748,4.137201905250549,-0.09977419917640976
digits,minibatch,6545,all,4.01738715171814,5,4.01187789440155,5,0.0055092573165893555,-0.13713533469715955,-0.13732365394962173,4.01738715171814,-0.13713533469715955
digits,minibatch,13693,all,4.064430952072144,5,4.061774134635925,5,0.00265681743621915,-0.06536751312910459,-0.0654102701960628,4.064430952072144,-0.06536751312910459
digits,minibatch,15882,all,4.020839333534241,5,4.024267315864563,5,-0.0034279823303222656,0.0851827689678663,0.0851827689678663,4.020839333534241,0.08525539187135674
digits,minibatch,30080,all,4.043879985809326,5,4.039893627166748,5,0.003986358642578125,-0.09857757046615989,-0.09867484172779648,4.043879985809326,-0.09857757046615989
digits,minibatch,31569,all,4.136910438537598,5,4.126461386680603,5,0.010449051856994629,-0.2525810508164731,-0.25322063816523505,4.136910438537598,-0.2525810508164731
iris,full_batch,6545,all,0.200396567583084,5,0.1997424438595771,5,0.0006541237235068997,-0.326414634440134,-0.3274835887993649,0.200396567583084,-0.326414634440134
iris,full_batch,13693,all,0.2178047858178615,5,0.2039078660309314,5,0.013896919786930112,-6.380447396849839,-6.815293621297595,0.2178047858178615,-6.380447396849839
iris,full_batch,15882,all,0.2015044204890728,5,0.1943768672645091,5,0.00712755322456371,-3.537169659734697,-3.6668731855136327,0.2015044204890728,-3.537169659734697
iris,full_batch,30080,all,0.2081109583377838,5,0.2232242934405803,5,-0.015113335102796499,6.770470574619375,6.770470574619375,0.2081109583377838,7.262152470734446
iris,full_batch,31569,all,0.2148878872394561,5,0.2115340493619442,5,0.003353837877511895,-1.5607384485913864,-1.5854837023297979,0.2148878872394561,-1.5607384485913864
iris,minibatch,6545,all,0.1997424438595771,5,0.2019781507551669,5,-0.0022357068955898007,1.106905319823366,1.106905319823366,0.1997424438595771,1.1192948541079968
iris,minibatch,13693,all,0.2039078660309314,5,0.2181063890457153,5,-0.014198523014783915,6.509906966461167,6.509906966461167,0.2039078660309314,6.963205143165051
iris,minibatch,15882,all,0.1943768672645091,5,0.2085596658289432,5,-0.014182798564434107,6.800355432131627,6.800355432131627,0.1943768672645091,7.296546530474781
iris,minibatch,30080,all,0.2227428220212459,5,0.2228389307856559,5,-9.610876440999117e-05,0.04312925217830819,0.04312925217830819,0.2227428220212459,0.04314786152831628
iris,minibatch,31569,all,0.2115340493619442,5,0.2148182019591331,5,-0.003284152597188894,1.528805551502414,1.528805551502414,0.2115340493619442,1.5525408827065768
moons,full_batch,6545,all,0.1296693608164787,5,0.1302099376916885,5,-0.0005405768752098083,0.41515792480431707,0.41515792480431707,0.1296693608164787,0.4168886711602503
moons,full_batch,13693,all,0.1293648481369018,5,0.1304962188005446,5,-0.0011313706636428,0.8669758204810748,0.8669758204810748,0.1293648481369018,0.874558027112214
moons,full_batch,15882,all,0.1298161372542381,5,0.1303257271647452,5,-0.0005095899105070911,0.3910125203927823,0.3910125203927823,0.1298161372542381,0.39254742999253317
moons,full_batch,30080,all,0.1295254155993461,5,0.1302363276481628,5,-0.0007109120488166809,0.5458630949248127,0.5458630949248127,0.1295254155993461,0.5488591142727589
moons,full_batch,31569,all,0.1294049322605132,5,0.1296630650758743,5,-0.0002581328153611062,0.19907968025440081,0.19907968025440081,0.1294049322605132,0.1994767980260929
moons,minibatch,6545,all,0.1296328902244567,5,0.1302392780780791,5,-0.0006063878536224088,0.4655952202521241,0.4655952202521241,0.1296328902244567,0.4677731496786507
moons,minibatch,13693,all,0.1295910477638244,5,0.1305715441703795,5,-0.0009804964065550925,0.7509265612082121,0.7509265612082121,0.1295910477638244,0.7566081326404709
moons,minibatch,15882,all,0.1299003884196281,5,0.1303806826472281,5,-0.0004802942276000144,0.36837836545123004,0.36837836545123004,0.1299003884196281,0.36974040912678396
moons,minibatch,30080,all,0.1293817609548568,5,0.1301207393407821,5,-0.0007389783859253207,0.5679174508761126,0.5679174508761126,0.1293817609548568,0.5711611748607759
moons,minibatch,31569,all,0.1293925046920775,5,0.1302157416939735,5,-0.0008232370018960156,0.6322100471007152,0.6322100471007152,0.1293925046920775,0.6362323720799116
olivetti_faces,full_batch,6545,all,34.104430198669434,5,34.28143310546875,5,-0.1770029067993164,0.516322950253442,0.516322950253442,34.104430198669434,0.5190026802037645
olivetti_faces,full_batch,13693,all,33.381967544555664,5,33.51300811767578,5,-0.1310405731201172,0.39101405836201975,0.39101405836201975,33.381967544555664,0.39254898006001115
olivetti_faces,full_batch,15882,all,33.15379619598389,5,32.69591426849365,5,0.4578819274902344,-1.3810844609876087,-1.400425520235283,33.15379619598389,-1.3810844609876087
olivetti_faces,full_batch,30080,all,33.687283515930176,5,33.74222946166992,5,-0.054945945739746094,0.16284029424363586,0.16284029424363586,33.687283515930176,0.1631058963652057
olivetti_faces,full_batch,31569,all,33.9254093170166,5,33.962830543518066,5,-0.037421226501464844,0.11018288494392534,0.11018288494392534,33.9254093170166,0.1103044215377964
olivetti_faces,minibatch,6545,all,34.28143310546875,5,33.93204116821289,5,0.3493919372558594,-1.0191870806011392,-1.029681461023233,34.28143310546875,-1.0191870806011392
olivetti_faces,minibatch,13693,all,33.51300811767578,5,33.55289268493652,5,-0.03988456726074219,0.11887072639387736,0.11887072639387736,33.51300811767578,0.11901219705701635
olivetti_faces,minibatch,15882,all,32.875624656677246,5,32.88505935668945,5,-0.009434700012207031,0.028689928486590466,0.028689928486590466,32.875624656677246,0.028698161968736265
olivetti_faces,minibatch,30080,all,34.04138946533203,5,33.796813011169434,5,0.24457645416259766,-0.7184678945366666,-0.7236672111117937,34.04138946533203,-0.7184678945366666
olivetti_faces,minibatch,31569,all,33.93809509277344,5,33.89112186431885,5,0.046973228454589844,-0.13840855924937293,-0.1386003940579024,33.93809509277344,-0.13840855924937293
s_curve,full_batch,6545,all,0.3016956746578216,5,0.3027783781290054,5,-0.0010827034711837769,0.35758942823931344,0.35758942823931344,0.3016956746578216,0.3588727191438067
s_curve,full_batch,13693,all,0.3020452409982681,5,0.3036420792341232,5,-0.001596838235855047,0.5258949088620241,0.5258949088620241,0.3020452409982681,0.5286751847430045
s_curve,full_batch,15882,all,0.3037011325359344,5,0.305093690752983,5,-0.0013925582170485895,0.4564362552407105,0.4564362552407105,0.3037011325359344,0.4585291485153813
s_curve,full_batch,30080,all,0.3017336875200271,5,0.3032994121313095,5,-0.0015657246112824041,0.5162306778901847,0.5162306778901847,0.3017336875200271,0.5189094476494215
s_curve,full_batch,31569,all,0.3023227453231811,5,0.304479569196701,5,-0.0021568238735198975,0.7083640715894925,0.7083640715894925,0.3023227453231811,0.7134176660159216
s_curve,minibatch,6545,all,0.3013431578874588,5,0.3030143529176712,5,-0.0016711950302124023,0.5515233896086978,0.5515233896086978,0.3013431578874588,0.5545820392698398
s_curve,minibatch,13693,all,0.3024634122848511,5,0.3036880195140838,5,-0.0012246072292327326,0.40324515639180175,0.40324515639180175,0.3024634122848511,0.4048778065359634
s_curve,minibatch,15882,all,0.3034612983465194,5,0.3057625293731689,5,-0.002301231026649475,0.7526203525877202,0.7526203525877202,0.3034612983465194,0.7583276810546439
s_curve,minibatch,30080,all,0.3017762303352355,5,0.3029100894927978,5,-0.0011338591575623114,0.3743220172893154,0.3743220172893154,0.3017762303352355,0.3757284516089078
s_curve,minibatch,31569,all,0.3019469529390334,5,0.3039286583662033,5,-0.001981705427169911,0.6520298012772971,0.6520298012772971,0.3019469529390334,0.656309132409109
swiss_roll,full_batch,6545,all,0.2397873327136039,5,0.2405233159661292,5,-0.0007359832525253018,0.30599247709895366,0.30599247709895366,0.2397873327136039,0.30693166490339263
swiss_roll,full_batch,13693,all,0.2384542524814605,5,0.239268273115158,5,-0.0008140206336975098,0.3402125250871551,0.3402125250871551,0.2384542524814605,0.3413739219269318
swiss_roll,full_batch,15882,all,0.2401445731520652,5,0.2406508401036262,5,-0.0005062669515610019,0.21037406366127756,0.21037406366127756,0.2401445731520652,0.210817569148407
swiss_roll,full_batch,30080,all,0.2384816855192184,5,0.2406017705798148,5,-0.0021200850605964106,0.8811593761289944,0.8811593761289944,0.2384816855192184,0.8889928197130091
swiss_roll,full_batch,31569,all,0.2404303699731826,5,0.2413026764988898,5,-0.0008723065257072171,0.36149890186204814,0.36149890186204814,0.2404303699731826,0.3628104576824107
swiss_roll,minibatch,6545,all,0.2395977079868316,5,0.2403172627091407,5,-0.0007195547223090848,0.2994186577349509,0.2994186577349509,0.2395977079868316,0.3003178654566394
swiss_roll,minibatch,13693,all,0.2398978769779204,5,0.241201676428318,5,-0.0013037994503976025,0.5405432788461877,0.5405432788461877,0.2398978769779204,0.5434810290203614
swiss_roll,minibatch,15882,all,0.2404994741082191,5,0.2411734536290168,5,-0.0006739795207977017,0.2794584190988306,0.2794584190988306,0.2404994741082191,0.2802415777817572
swiss_roll,minibatch,30080,all,0.2396018952131271,5,0.2407884672284126,5,-0.001186572015285492,0.492786066103368,0.492786066103368,0.2396018952131271,0.4952264731587495
swiss_roll,minibatch,31569,all,0.2398652136325836,5,0.2406176552176475,5,-0.0007524415850639066,0.3127125415561446,0.3127125415561446,0.2398652136325836,0.31369350047417377
wine,full_batch,6545,all,1.2609299421310425,5,1.2550967335700989,5,0.0058332085609436035,-0.4626116301977216,-0.4647616717439103,1.2609299421310425,-0.4626116301977216
wine,full_batch,13693,all,1.270529180765152,5,1.280434966087341,5,-0.009905785322189109,0.7736265866323909,0.7736265866323909,1.270529180765152,0.7796582299844179
wine,full_batch,15882,all,1.335801362991333,5,1.2968326807022097,5,0.03896868228912331,-2.9172512746849284,-3.004912111562652,1.335801362991333,-2.9172512746849284
wine,full_batch,30080,all,1.2943846881389618,5,1.2841483056545258,5,0.010236382484436035,-0.790830004266636,-0.7971339789463483,1.2943846881389618,-0.790830004266636
wine,full_batch,31569,all,1.2896358370780945,5,1.2970254123210907,5,-0.007389575242996216,0.5697324950458919,0.5697324950458919,1.2896358370780945,0.5729970454092411
wine,minibatch,6545,all,1.2509517669677734,5,1.245448708534241,5,0.005503058433532493,-0.43990972144925716,-0.44185347785289364,1.2509517669677734,-0.43990972144925716
wine,minibatch,13693,all,1.280434966087341,5,1.2715501189231873,5,0.00888484716415383,-0.69389288792257,-0.6987414048356951,1.280434966087341,-0.69389288792257
wine,minibatch,15882,all,1.2968326807022097,5,1.3275383114814758,5,-0.030705630779266135,2.312975114443211,2.312975114443211,1.2968326807022097,2.3677403597385926
wine,minibatch,30080,all,1.2436493337154388,5,1.2602501511573794,5,-0.01660081744194053,1.3172636739376538,1.3172636739376538,1.2436493337154388,1.3348471302875304
wine,minibatch,31569,all,1.2970254123210907,5,1.2845734059810638,5,0.012452006340026855,-0.9600433593466283,-0.9693495351880586,1.2970254123210907,-0.9600433593466283
