dataset,pair_batch_mode,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
olivetti_faces,minibatch,13693,both,33.55289268493652,5,50.813894271850586,5,-17.261001586914062,33.96905872745942,33.96905872745942,33.55289268493652,51.444153411736515
olivetti_faces,minibatch,15882,both,32.88505935668945,5,50.1950798034668,5,-17.310020446777344,34.48549243183353,34.48549243183353,32.88505935668945,52.63794800861794
olivetti_faces,minibatch,30080,both,33.796813011169434,5,50.944183349609375,5,-17.14737033843994,33.65913282143411,33.65913282143411,33.796813011169434,50.73664884547826
olivetti_faces,minibatch,31569,both,33.89112186431885,5,51.29024505615234,5,-17.39912319183349,33.92287007555726,33.92287007555726,33.89112186431885,51.33829225686265
s_curve,minibatch,6545,both,0.3030143529176712,5,0.312161237001419,5,-0.009146884083747808,2.9301793430893626,2.9301793430893626,0.3030143529176712,3.0186306343821974
s_curve,minibatch,13693,both,0.3036880195140838,5,0.3121229708194732,5,-0.008434951305389404,2.702444899599537,2.702444899599537,0.3036880195140838,2.7775054540794044
s_curve,minibatch,15882,both,0.3057625293731689,5,0.3147255033254623,5,-0.008962973952293396,2.8478702417149373,2.8478702417149373,0.3057625293731689,2.9313513237439586
s_curve,minibatch,30080,both,0.3029100894927978,5,0.3129367977380752,5,-0.010026708245277405,3.2040681433922176,3.2040681433922176,0.3029100894927978,3.3101268637391517
s_curve,minibatch,31569,both,0.3039286583662033,5,0.3130435943603515,5,-0.009114935994148199,2.9117145849200132,2.9117145849200132,0.3039286583662033,2.999038012126393
swiss_roll,minibatch,6545,both,0.2403172627091407,5,0.2492298930883407,5,-0.00891263037920001,3.5760679703220375,3.5760679703220375,0.2403172627091407,3.708693365897351
swiss_roll,minibatch,13693,both,0.241201676428318,5,0.2501461431384086,5,-0.00894446671009061,3.575696430043112,3.575696430043112,0.241201676428318,3.7082937575472403
swiss_roll,minibatch,15882,both,0.2411734536290168,5,0.2509664744138717,5,-0.009793020784854917,3.9021231053774668,3.9021231053774668,0.2411734536290168,4.0605716083159615
swiss_roll,minibatch,30080,both,0.2407884672284126,5,0.2500353306531906,5,-0.009246863424778012,3.6982227274127895,3.6982227274127895,0.2407884672284126,3.840243484753949
swiss_roll,minibatch,31569,both,0.2406176552176475,5,0.2508918046951293,5,-0.010274149477481787,4.0950518451435265,4.0950518451435265,0.2406176552176475,4.269906739880929
wine,minibatch,6545,both,1.245448708534241,5,2.350143313407898,5,-1.104694604873657,47.005414460097775,47.005414460097775,1.245448708534241,88.69852265323425
wine,minibatch,13693,both,1.2715501189231873,5,2.4660578966140747,5,-1.1945077776908875,48.43794540797116,48.43794540797116,1.2715501189231873,93.94106924408587
wine,minibatch,15882,both,1.3275383114814758,5,2.34810471534729,5,-1.0205664038658142,43.46341103083514,43.46341103083514,1.3275383114814758,76.87660650086293
wine,minibatch,30080,both,1.2602501511573794,5,2.513606548309326,5,-1.2533563971519468,49.862871259424644,49.862871259424644,1.2602501511573794,99.45298526652812
wine,minibatch,31569,both,1.2845734059810638,5,2.378827691078186,5,-1.0942542850971222,45.999728740384704,45.999728740384704,1.2845734059810638,85.1842549442638
