dataset,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
blobs,6545,all,0.1171322539448737,5,0.1202296912670135,5,-0.0030974373221397955,2.5762665523783275,2.5762665523783275,0.1171322539448737,2.644393169107419
blobs,13693,all,0.1496288105845451,5,0.1518006697297096,5,-0.0021718591451644897,1.4307309375061508,1.4307309375061508,0.1496288105845451,1.451497967991478
blobs,15882,all,0.1339308843016624,5,0.1363832950592041,5,-0.002452410757541712,1.79817532380129,1.79817532380129,0.1339308843016624,1.8311017435067232
blobs,30080,all,0.1284657418727874,5,0.1300870925188064,5,-0.0016213506460190097,1.2463578166178282,1.2463578166178282,0.1284657418727874,1.2620879484154963
blobs,31569,all,0.1343520060181617,5,0.1347367763519287,5,-0.0003847703337670205,0.28557187145550456,0.28557187145550456,0.1343520060181617,0.2863897199383888
breast_cancer,6545,all,2.301681101322174,5,2.807912588119507,5,-0.5062314867973328,18.028748079239964,18.028748079239964,2.301681101322174,21.99398893732646
breast_cancer,13693,all,2.316202998161316,5,2.774576187133789,5,-0.45837318897247314,16.520475851340194,16.520475851340194,2.316202998161316,19.78985388311586
breast_cancer,15882,all,2.2970353960990906,5,2.790342211723328,5,-0.4933068156242375,17.679079417272227,17.679079417272227,2.2970353960990906,21.4758038322783
breast_cancer,30080,all,2.3464215993881226,5,2.8393149375915527,5,-0.4928933382034302,17.359586697399855,17.359586697399855,2.3464215993881226,21.006171198388312
breast_cancer,31569,all,2.260657906532287,5,2.791059255599976,5,-0.5304013490676889,19.00358611174208,19.00358611174208,2.260657906532287,23.46225616600667
circles,6545,all,0.1602593809366225,5,0.1592052280902862,5,0.0010541528463363092,-0.6577791828318575,-0.6621345661704608,0.1602593809366225,-0.6577791828318575
circles,13693,all,0.1570652723312377,5,0.1597996354103087,5,-0.0027343630790709894,1.7111197231771629,1.7111197231771629,0.1570652723312377,1.740908756268186
circles,15882,all,0.1563745662569999,5,0.1590505242347717,5,-0.0026759579777718145,1.682457816877032,1.682457816877032,0.1563745662569999,1.711248857038495
circles,30080,all,0.1609872803092002,5,0.1578960493206977,5,0.0030912309885025024,-1.9201709492609167,-1.9577633524091538,0.1609872803092002,-1.9201709492609167
circles,31569,all,0.1593404337763786,5,0.1600367054343223,5,-0.0006962716579436978,0.4350699772618362,0.4350699772618362,0.1593404337763786,0.4369711073592649
digits,6545,all,4.065301418304443,5,4.910946369171143,5,-0.8456449508666992,17.219592463385528,17.219592463385528,4.065301418304443,20.801531395903258
digits,13693,all,4.142136096954346,5,4.943525075912476,5,-0.8013889789581299,16.210881236608465,16.210881236608465,4.142136096954346,19.347239207021225
digits,15882,all,4.113640546798706,5,4.899927854537964,5,-0.7862873077392578,16.046916017570638,16.046916017570638,4.113640546798706,19.114147159774518
digits,30080,all,4.143582820892334,5,4.870601177215576,5,-0.7270183563232422,14.92666572094215,14.92666572094215,4.143582820892334,17.545645586171158
digits,31569,all,4.164083003997803,5,4.873493432998657,5,-0.7094104290008545,14.556507334090213,14.556507334090213,4.164083003997803,17.036414219403703
iris,6545,all,0.2316247262060642,5,0.3686812371015548,5,-0.13705651089549062,37.17479955665274,37.17479955665274,0.2316247262060642,59.171796181016845
iris,13693,all,0.2442099303007125,5,0.3452503085136413,5,-0.1010403782129288,29.26583285266972,29.26583285266972,0.2442099303007125,41.374393780183645
iris,15882,all,0.2280306518077849,5,0.3530606031417846,5,-0.12502995133399972,35.413169926464235,35.413169926464235,0.2280306518077849,54.83032668756825
iris,30080,all,0.2479951456189155,5,0.3567526489496231,5,-0.1087575033307076,30.485408770171517,30.485408770171517,0.2479951456189155,43.85469040504165
iris,31569,all,0.2543307244777679,5,0.3827739953994751,5,-0.1284432709217072,33.55590308261661,33.55590308261661,0.2543307244777679,50.50245941989403
moons,6545,all,0.1324258148670196,5,0.1342980712652206,5,-0.0018722563982009888,1.39410520237743,1.39410520237743,0.1324258148670196,1.4138152746736623
moons,13693,all,0.132312923669815,5,0.1338529288768768,5,-0.0015400052070617953,1.1505203658848233,1.1505203658848233,0.132312923669815,1.1639114036243778
moons,15882,all,0.1323403790593147,5,0.1339671164751052,5,-0.0016267374157905024,1.214281130021034,1.214281130021034,0.1323403790593147,1.2292071606213262
moons,30080,all,0.1327905729413032,5,0.134298138320446,5,-0.001507565379142789,1.1225512118013272,1.1225512118013272,0.1327905729413032,1.1352954850260124
moons,31569,all,0.131930224597454,5,0.1352822706103324,5,-0.003352046012878418,2.47781619701939,2.47781619701939,0.131930224597454,2.5407718535356048
olivetti_faces,6545,all,35.33022499084473,5,44.95778846740723,5,-9.6275634765625,21.41467319626306,21.41467319626306,35.33022499084473,27.25021841513133
olivetti_faces,13693,all,34.890110969543464,5,45.50951957702637,5,-10.619408607482903,23.334477503128113,23.334477503128113,34.890110969543464,30.436729240422526
olivetti_faces,15882,all,34.927462577819824,5,45.62550926208496,5,-10.698046684265137,23.447511835567106,23.447511835567106,34.927462577819824,30.629326881188256
olivetti_faces,30080,all,34.03897762298584,5,45.56529235839844,5,-11.526314735412598,25.29625980395604,25.29625980395604,34.03897762298584,33.86210615100587
olivetti_faces,31569,all,34.12762260437012,5,44.23288345336914,5,-10.105260848999023,22.84558468735622,22.84558468735622,34.12762260437012,29.61021037458678
s_curve,6545,all,0.3107136636972427,5,0.3165983408689498,5,-0.005884677171707098,1.8587201548674426,1.8587201548674426,0.3107136636972427,1.8939228811775357
s_curve,13693,all,0.3128512799739837,5,0.3170678913593292,5,-0.0042166113853455145,1.329876502873916,1.329876502873916,0.3128512799739837,1.3478005861750548
s_curve,15882,all,0.3151915967464446,5,0.3175794780254363,5,-0.0023878812789916992,0.7519003727314029,0.7519003727314029,0.3151915967464446,0.7575967454845018
s_curve,30080,all,0.3140878081321716,5,0.3169086575508117,5,-0.0028208494186401367,0.8901143441270153,0.8901143441270153,0.3140878081321716,0.898108537041047
s_curve,31569,all,0.3170306384563446,5,0.3187023252248764,5,-0.0016716867685317993,0.5245292036549332,0.5245292036549332,0.3170306384563446,0.5272950200243791
swiss_roll,6545,all,0.2532021999359131,5,0.2555495202541351,5,-0.0023473203182219904,0.9185383388267222,0.9185383388267222,0.2532021999359131,0.9270536823203394
swiss_roll,13693,all,0.2605271935462951,5,0.2627280205488205,5,-0.002200827002525385,0.8376826338995024,0.8376826338995024,0.2605271935462951,0.8447590336224547
swiss_roll,15882,all,0.2557258903980255,5,0.2568907141685486,5,-0.0011648237705230713,0.4534316369873995,0.4534316369873995,0.2557258903980255,0.4554970045113841
swiss_roll,30080,all,0.2802293598651886,5,0.2603075206279754,5,0.01992183923721319,-7.109119203925346,-7.653193879743856,0.2802293598651886,-7.109119203925346
swiss_roll,31569,all,0.2499012127518653,5,0.2524804621934891,5,-0.002579249441623771,1.0215639733925852,1.0215639733925852,0.2499012127518653,1.0321076129329505
wine,6545,all,1.4429031014442444,5,1.8770986795425413,5,-0.4341955780982969,23.13120683693159,23.13120683693159,1.4429031014442444,30.09180433971607
wine,13693,all,1.336578190326691,5,1.8274471163749693,5,-0.49086892604827836,26.860910044937146,26.860910044937146,1.336578190326691,36.72579199637386
wine,15882,all,1.4640224874019625,5,1.75459623336792,5,-0.2905737459659574,16.560718667918582,16.560718667918582,1.4640224874019625,19.847628603137526
