dataset,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
digits,15882,both,4.0509196519851685,5,4.871993541717529,5,-0.8210738897323608,16.85293469093776,16.85293469093776,4.0509196519851685,20.268826841085097
digits,30080,both,4.082610011100769,5,4.8249733448028564,5,-0.7423633337020874,15.385853571641226,15.385853571641226,4.082610011100769,18.183547575780537
digits,31569,both,4.13178551197052,5,4.8560404777526855,5,-0.7242549657821655,14.91451665405684,14.91451665405684,4.13178551197052,17.52886164308069
iris,6545,both,0.20702050253748894,5,0.7351192831993103,5,-0.5280987806618214,71.83851556219344,71.83851556219344,0.20702050253748894,255.09491774428912
iris,13693,both,0.21354890614747996,5,0.6640714406967163,5,-0.45052253454923635,67.84248003145065,67.84248003145065,0.21354890614747996,210.96925415206718
iris,15882,both,0.19777261093258855,5,0.701783299446106,5,-0.5040106885135174,71.81856406547664,71.81856406547664,0.19777261093258855,254.8435226378799
iris,30080,both,0.2102076560258865,5,0.5612938404083252,5,-0.35108618438243866,62.549445425418085,62.549445425418085,0.2102076560258865,167.01874280887435
iris,31569,both,0.21954866498708725,5,0.5721399188041687,5,-0.35259125381708145,61.62675286738136,61.62675286738136,0.21954866498708725,160.59822264818558
moons,6545,both,0.1299027726054191,5,0.13352799415588373,5,-0.00362522155046463,2.7149524512683545,2.7149524512683545,0.1299027726054191,2.7907191492180656
moons,13693,both,0.13011907786130905,5,0.13190086185932154,5,-0.0017817839980124872,1.350850914009071,1.350850914009071,0.13011907786130905,1.3693487744446282
moons,15882,both,0.12950474023818964,5,0.13274822384119034,5,-0.0032434836030006964,2.443334840307128,2.443334840307128,0.12950474023818964,2.504528866692577
moons,30080,both,0.129627987742424,5,0.13332523405551905,5,-0.0036972463130950373,2.7731031858196,2.7731031858196,0.129627987742424,2.85219756742781
moons,31569,both,0.1297340989112854,5,0.13380095362663263,5,-0.0040668547153472345,3.0394811136366524,3.0394811136366524,0.1297340989112854,3.1347616004395467
olivetti_faces,6545,both,34.339454650878906,5,48.919389724731445,5,-14.579935073852539,29.804000327668806,29.804000327668806,34.339454650878906,42.45826039488187
olivetti_faces,13693,both,34.63292980194092,5,49.672054290771484,5,-15.039124488830566,30.276832121325548,30.276832121325548,34.63292980194092,43.424349527563606
olivetti_faces,15882,both,33.69550800323486,5,48.74643325805664,5,-15.050925254821777,30.87595183660789,30.87595183660789,33.69550800323486,44.66745316134378
olivetti_faces,30080,both,34.58122253417969,5,49.29190254211426,5,-14.71068000793457,29.844009359074725,29.844009359074725,34.58122253417969,42.53950245221869
olivetti_faces,31569,both,34.23342227935791,5,49.64838409423828,5,-15.414961814880371,31.048264905502304,31.048264905502304,34.23342227935791,45.02898275576525
s_curve,6545,both,0.3023090958595276,5,0.31405849754810333,5,-0.011749401688575745,3.7411507029120035,3.7411507029120035,0.3023090958595276,3.8865524886605725
s_curve,13693,both,0.30253653228282923,5,0.3141030222177505,5,-0.011566489934921265,3.682387343252892,3.682387343252892,0.30253653228282923,3.823171320053414
s_curve,15882,both,0.30361317098140717,5,0.3147100508213043,5,-0.011096879839897156,3.526064646152048,3.526064646152048,0.30361317098140717,3.654940200396218
s_curve,30080,both,0.3026149868965149,5,0.31292909383773804,5,-0.010314106941223145,3.295988498458785,3.295988498458785,0.3026149868965149,3.4083265495209116
s_curve,31569,both,0.30299066007137293,5,0.3149363547563553,5,-0.011945694684982355,3.793050406715961,3.793050406715961,0.30299066007137293,3.9425950232817106
swiss_roll,6545,both,0.23878356814384455,5,0.24859624356031415,5,-0.009812675416469602,3.9472339871012014,3.9472339871012014,0.23878356814384455,4.109443330940759
