dataset,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
blobs,6545,both,0.1166118942201137,5,0.1202296912670135,5,-0.0036177970468997955,3.0090712275598954,3.0090712275598954,0.1166118942201137,3.102425418174695
blobs,13693,both,0.14794276654720306,5,0.1518006697297096,5,-0.0038579031825065335,2.5414269840678347,2.5414269840678347,0.14794276654720306,2.6076997696779043
blobs,15882,both,0.13399573415517801,5,0.1363832950592041,5,-0.002387560904026087,1.7506256195010135,1.7506256195010135,0.13399573415517801,1.7818185922703302
blobs,30080,both,0.1291796267032623,5,0.13008709251880646,5,-0.0009074658155441562,0.6975832866838542,0.6975832866838542,0.1291796267032623,0.7024836955355894
blobs,31569,both,0.13296874612569803,5,0.1347367763519287,5,-0.0017680302262306768,1.3122105739064374,1.3122105739064374,0.13296874612569803,1.3296584932517317
breast_cancer,6545,both,2.333341956138611,5,2.807912588119507,5,-0.474570631980896,16.901189659138275,16.901189659138275,2.333341956138611,20.338666209313402
breast_cancer,13693,both,2.311955749988556,5,2.774576187133789,5,-0.46262043714523315,16.673553218343315,16.673553218343315,2.311955749988556,20.009917453979085
breast_cancer,15882,both,2.311565101146698,5,2.7903422117233276,5,-0.47877711057662964,17.158365327560837,17.158365327560837,2.311565101146698,20.71224861195225
breast_cancer,30080,both,2.323700964450836,5,2.8393149375915527,5,-0.5156139731407166,18.15980208162768,18.15980208162768,2.323700964450836,22.18934282116513
breast_cancer,31569,both,2.325537085533142,5,2.7910592555999756,5,-0.4655221700668335,16.679050046422724,16.679050046422724,2.325537085533142,20.01783471709762
circles,6545,both,0.16142006218433375,5,0.1592052280902862,5,0.0022148340940475464,-1.3720934461779075,-1.3911817599303342,0.16142006218433375,-1.3720934461779075
circles,13693,both,0.1541788503527641,5,0.15979963541030878,5,-0.0056207850575446805,3.5173954202789623,3.5173954202789623,0.1541788503527641,3.6456265205533827
circles,15882,both,0.15425746142864227,5,0.1590505242347717,5,-0.004793062806129428,3.0135473172376797,3.0135473172376797,0.15425746142864227,3.107183770391971
circles,30080,both,0.15439619868993754,5,0.15789604932069776,5,-0.0034998506307602206,2.2165536413465183,2.2165536413465183,0.15439619868993754,2.266798444817098
circles,31569,both,0.15409265458583826,5,0.16003670543432236,5,-0.005944050848484095,3.7141797141803075,3.7141797141803075,0.15409265458583826,3.8574524298125614
digits,6545,both,4.072235703468323,5,4.910946369171143,5,-0.8387106657028198,17.07839187509546,17.07839187509546,4.072235703468323,20.595828109568657
digits,13693,both,4.152672052383423,5,4.943525075912476,5,-0.7908530235290527,15.997754868939895,15.997754868939895,4.152672052383423,19.044437257575957
digits,15882,both,4.109363913536072,5,4.899927854537964,5,-0.7905639410018921,16.134195532485812,16.134195532485812,4.109363913536072,19.23810978136562
