dataset,pair_batch_mode,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
moons,full_batch,30080,all,0.1302363276481628,5,0.1346215233206748,5,-0.004385195672512027,3.2574253836559883,3.2574253836559883,0.1302363276481628,3.3671063609523446
moons,full_batch,31569,all,0.1296630650758743,5,0.1346316561102867,5,-0.004968591034412412,3.6905072536152064,3.6905072536152064,0.1296630650758743,3.8319247131054364
moons,minibatch,6545,all,0.1302392780780791,5,0.1339804977178573,5,-0.0037412196397781927,2.792361353707341,2.792361353707341,0.1302392780780791,2.8725739999382616
moons,minibatch,13693,all,0.1305715441703795,5,0.134023368358612,5,-0.003451824188232505,2.5755390500232114,2.5755390500232114,0.1305715441703795,2.643626687701807
moons,minibatch,15882,all,0.1303806826472281,5,0.1344808191061019,5,-0.004100136458873804,3.0488633889409185,3.0488633889409185,0.1303806826472281,3.1447422851493814
moons,minibatch,30080,all,0.1301207393407821,5,0.1346633285284041,5,-0.004542589187621987,3.3732934105099246,3.3732934105099246,0.1301207393407821,3.491057006466194
moons,minibatch,31569,all,0.1302157416939735,5,0.1341776698827743,5,-0.003961928188800784,2.9527477949663035,2.9527477949663035,0.1302157416939735,3.04258773728902
olivetti_faces,full_batch,6545,all,34.28143310546875,5,50.2898006439209,5,-16.00836753845215,31.832235032705906,31.832235032705906,34.28143310546875,46.69690292468669
olivetti_faces,full_batch,13693,all,33.51300811767578,5,50.61302757263184,5,-17.100019454956062,33.78580629348206,33.78580629348206,33.51300811767578,51.02502107513587
olivetti_faces,full_batch,15882,all,32.69591426849365,5,49.9263973236084,5,-17.230483055114746,34.511769281952716,34.511769281952716,32.69591426849365,52.69919328030027
olivetti_faces,full_batch,30080,all,33.74222946166992,5,50.53128433227539,5,-16.78905487060547,33.22507055274261,33.22507055274261,33.74222946166992,49.75680368031784
olivetti_faces,full_batch,31569,all,33.962830543518066,5,51.53737449645996,5,-17.574543952941895,34.100580645894304,34.100580645894304,33.962830543518066,51.74640532514761
olivetti_faces,minibatch,6545,all,33.93204116821289,5,50.34030151367188,5,-16.40826034545899,32.594680309975274,32.594680309975274,33.93204116821289,48.35624318654324
olivetti_faces,minibatch,13693,all,33.55289268493652,5,50.813894271850586,5,-17.261001586914062,33.96905872745942,33.96905872745942,33.55289268493652,51.444153411736515
olivetti_faces,minibatch,15882,all,32.88505935668945,5,50.1950798034668,5,-17.310020446777344,34.48549243183353,34.48549243183353,32.88505935668945,52.63794800861794
olivetti_faces,minibatch,30080,all,33.796813011169434,5,50.944183349609375,5,-17.14737033843994,33.65913282143411,33.65913282143411,33.796813011169434,50.73664884547826
olivetti_faces,minibatch,31569,all,33.89112186431885,5,51.29024505615234,5,-17.39912319183349,33.92287007555726,33.92287007555726,33.89112186431885,51.33829225686265
s_curve,full_batch,6545,all,0.3027783781290054,5,0.3131834119558334,5,-0.010405033826828003,3.3223451273643354,3.3223451273643354,0.3027783781290054,3.436518119663984
s_curve,full_batch,13693,all,0.3036420792341232,5,0.3123478144407272,5,-0.008705735206604004,2.787192611605756,2.787192611605756,0.3036420792341232,2.8671043317060967
s_curve,full_batch,15882,all,0.305093690752983,5,0.3143314123153686,5,-0.009237721562385615,2.938847725825573,2.938847725825573,0.305093690752983,3.027831070379254
s_curve,full_batch,30080,all,0.3032994121313095,5,0.3117265850305557,5,-0.008427172899246216,2.703386013233416,2.703386013233416,0.3032994121313095,2.778499582319593
