dataset,pair_batch_mode,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
breast_cancer,minibatch,6545,all,2.2768412232398987,5,2.2818053364753723,5,-0.004964113235473633,0.21755200393831714,0.21755200393831714,2.2768412232398987,0.21802632457654647
breast_cancer,minibatch,13693,all,2.2585408687591557,5,2.26965206861496,5,-0.011111199855804443,0.4895552058155318,0.4895552058155318,2.2585408687591557,0.49196363942304694
breast_cancer,minibatch,15882,all,2.259538471698761,5,2.2560606598854065,5,0.003477811813354492,-0.1539169107724823,-0.15415418012435636,2.259538471698761,-0.1539169107724823
breast_cancer,minibatch,30080,all,2.3028326630592346,5,2.2995126843452454,5,0.003319978713989258,-0.1441693427076364,-0.14437749078712198,2.3028326630592346,-0.1441693427076364
breast_cancer,minibatch,31569,all,2.243515193462372,5,2.2377890944480896,5,0.0057260990142822266,-0.25522889396818627,-0.25588197871231766,2.243515193462372,-0.25522889396818627
circles,full_batch,6545,all,0.153176262974739,5,0.1538402065634727,5,-0.0006639435887337009,0.43158001641122695,0.43158001641122695,0.153176262974739,0.4334507030264832
circles,full_batch,13693,all,0.1533358544111251,5,0.1539765000343322,5,-0.0006406456232070923,0.41606714210561174,0.41606714210561174,0.1533358544111251,0.4178054934819022
circles,full_batch,15882,all,0.1536066532135009,5,0.1542187482118606,5,-0.0006120949983597079,0.39690051012399097,0.39690051012399097,0.1536066532135009,0.3984820875622784
circles,full_batch,30080,all,0.1533936560153961,5,0.1540611460804939,5,-0.0006674900650978088,0.4332630790303601,0.4332630790303601,0.1533936560153961,0.4351484164578573
circles,full_batch,31569,all,0.1533403620123863,5,0.1541819125413894,5,-0.0008415505290031156,0.5458166364210881,0.5458166364210881,0.1533403620123863,0.5488121444079661
circles,minibatch,6545,all,0.1531389877200126,5,0.1543190106749534,5,-0.001180022954940796,0.7646646707879124,0.7646646707879124,0.1531389877200126,0.7705568467634499
circles,minibatch,13693,all,0.1535172387957572,5,0.1538613736629486,5,-0.00034413486719139796,0.22366553670921055,0.22366553670921055,0.1535172387957572,0.22416692085586737
circles,minibatch,15882,all,0.1534462496638298,5,0.1542517542839049,5,-0.000805504620075087,0.5222012701343623,0.5222012701343623,0.1534462496638298,0.5249425266761406
circles,minibatch,30080,all,0.1537093296647071,5,0.1538468152284622,5,-0.0001374855637550909,0.0893652322610157,0.0893652322610157,0.1537093296647071,0.08944516514058984
circles,minibatch,31569,all,0.1533166468143462,5,0.1541617363691329,5,-0.0008450895547867099,0.5481837287841539,0.5481837287841539,0.1533166468143462,0.5512053468075411
digits,full_batch,6545,all,4.026654958724976,5,4.005157947540283,5,0.021497011184692383,-0.5338677240798234,-0.5367331692347989,4.026654958724976,-0.5338677240798234
digits,full_batch,13693,all,4.055566787719727,5,4.051998138427734,5,0.0035686492919921875,-0.08799384842577547,-0.08807134579229849,4.055566787719727,-0.08799384842577547
digits,full_batch,15882,all,4.0509196519851685,5,4.055800557136536,5,-0.0048809051513671875,0.12034381579189854,0.12034381579189854,4.0509196519851685,0.12048881663143532
digits,full_batch,30080,all,4.082610011100769,5,4.03964102268219,5,0.0429689884185791,-1.0524881950944327,-1.0636833366458165,4.082610011100769,-1.0524881950944327
digits,full_batch,31569,all,4.13178551197052,5,4.130519151687622,5,0.0012663602828979492,-0.030649226084681246,-0.030658622715271703,4.13178551197052,-0.030649226084681246
digits,minibatch,6545,all,4.00723397731781,5,4.052317976951599,5,-0.04508399963378906,1.1125484201934221,1.1125484201934221,4.00723397731781,1.125065316599393
digits,minibatch,13693,all,4.064440727233887,5,4.062279224395752,5,0.0021615028381347656,-0.05318081830180378,-0.05320911534475528,4.064440727233887,-0.05318081830180378
digits,minibatch,15882,all,4.054161429405212,5,4.05253803730011,5,0.001623392105102539,-0.040042611360463456,-0.04005865189075631,4.054161429405212,-0.040042611360463456
digits,minibatch,30080,all,4.056614995002747,5,4.042310953140259,5,0.014304041862487793,-0.3526102891230403,-0.3538580289419777,4.056614995002747,-0.3526102891230403
digits,minibatch,31569,all,4.13231098651886,5,4.133566856384277,5,-0.0012558698654174805,0.03038223183635689,0.03038223183635689,4.13231098651886,0.030391465441845896
iris,full_batch,6545,all,0.2070205025374889,5,0.2082128077745437,5,-0.001192305237054797,0.5726377977409751,0.5726377977409751,0.2070205025374889,0.5759358239596993
iris,full_batch,13693,all,0.2135489061474799,5,0.214840080589056,5,-0.0012911744415760873,0.6009932774349649,0.6009932774349649,0.2135489061474799,0.6046270453309576
iris,full_batch,15882,all,0.1977726109325885,5,0.1996257714927196,5,-0.0018531605601311008,0.9283172940417094,0.9283172940417094,0.1977726109325885,0.9370157735151492
iris,full_batch,30080,all,0.2102076560258865,5,0.208056204020977,5,0.0021514520049095154,-1.0234888897883767,-1.0340725070099799,0.2102076560258865,-1.0234888897883767
iris,full_batch,31569,all,0.2195486649870872,5,0.2159206345677375,5,0.003628030419349698,-1.6524948669412687,-1.680261095292183,0.2195486649870872,-1.6524948669412687
iris,minibatch,6545,all,0.2082128077745437,5,0.2041443325579165,5,0.004068475216627204,-1.953998536455364,-1.9929405659463815,0.2082128077745437,-1.953998536455364
iris,minibatch,13693,all,0.214840080589056,5,0.2141155488789081,5,0.0007245317101478854,-0.33724233772457135,-0.33838351018479296,0.214840080589056,-0.33724233772457135
iris,minibatch,15882,all,0.1996257714927196,5,0.1999071016907692,5,-0.0002813301980496008,0.14073046713707188,0.14073046713707188,0.1996257714927196,0.1409287968912676
iris,minibatch,30080,all,0.208056204020977,5,0.2101644054055213,5,-0.002108201384544317,1.0031200956586588,1.0031200956586588,0.208056204020977,1.0132845566728501
iris,minibatch,31569,all,0.2159206345677375,5,0.2194579802453517,5,-0.003537345677614212,1.6118555696445838,1.6118555696445838,0.2159206345677375,1.6382619867229478
moons,full_batch,6545,all,0.1299027726054191,5,0.1302417665719986,5,-0.00033899396657949277,0.2602805348099255,0.2602805348099255,0.1299027726054191,0.2609597622748131
moons,full_batch,13693,all,0.130119077861309,5,0.1307537406682968,5,-0.0006346628069877902,0.4853878778105763,0.4853878778105763,0.130119077861309,0.48775538331455365
moons,full_batch,15882,all,0.1295047402381896,5,0.1302767321467399,5,-0.000771991908550318,0.5925785025684931,0.5925785025684931,0.1295047402381896,0.5961109277779669
