dataset,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
blobs,6545,both,0.11160285398364064,5,0.1120633967220783,5,-0.0004605427384376526,0.4109662493809794,0.4109662493809794,0.11160285398364064,0.41266215154781033
blobs,13693,both,0.14584165811538696,5,0.14681819826364517,5,-0.0009765401482582092,0.6651356301925264,0.6651356301925264,0.14584165811538696,0.6695893072510123
blobs,15882,both,0.130307100713253,5,0.13104227185249326,5,-0.0007351711392402649,0.5610183102348872,0.5610183102348872,0.130307100713253,0.5641834828771489
blobs,30080,both,0.1240478046238422,5,0.12494821846485135,5,-0.0009004138410091539,0.7206295952610524,0.7206295952610524,0.1240478046238422,0.7258603598342868
blobs,31569,both,0.13079983741044995,5,0.13138911873102183,5,-0.0005892813205718717,0.4485008547612235,0.4485008547612235,0.13079983741044995,0.45052144730326127
breast_cancer,6545,both,2.279031991958618,5,2.275996446609497,5,0.0030355453491210938,-0.13319450362398477,-0.13337214799447866,2.279031991958618,-0.13319450362398477
breast_cancer,13693,both,2.2494946122169495,5,2.2546910643577576,5,-0.0051964521408081055,0.23047291147571475,0.23047291147571475,2.2494946122169495,0.23100531615351744
breast_cancer,15882,both,2.2518390417099,5,2.2631585597991943,5,-0.011319518089294434,0.5001646058020253,0.5001646058020253,2.2518390417099,0.5026788273774279
breast_cancer,30080,both,2.3067516088485718,5,2.3053150177001953,5,0.0014365911483764648,-0.062277669726804596,-0.062316478977767736,2.3067516088485718,-0.062277669726804596
breast_cancer,31569,both,2.2350003123283386,5,2.25405615568161,5,-0.019055843353271484,0.8454023341538772,0.8454023341538772,2.2350003123283386,0.8526103217148919
circles,6545,both,0.15317626297473905,5,0.15384020656347275,5,-0.0006639435887337009,0.4315800164112268,0.4315800164112268,0.15317626297473905,0.43345070302648303
circles,13693,both,0.15333585441112516,5,0.15397650003433225,5,-0.0006406456232070923,0.41606714210561163,0.41606714210561163,0.15333585441112516,0.41780549348190205
circles,15882,both,0.15360665321350095,5,0.1542187482118606,5,-0.0006120949983596524,0.396900510123955,0.396900510123955,0.15360665321350095,0.39848208756224207
circles,30080,both,0.1533936560153961,5,0.15406114608049393,5,-0.0006674900650978366,0.43326307903037803,0.43326307903037803,0.1533936560153961,0.43514841645787533
circles,31569,both,0.15334036201238632,5,0.1541819125413894,5,-0.0008415505290030878,0.5458166364210701,0.5458166364210701,0.15334036201238632,0.5488121444079479
digits,6545,both,4.026654958724976,5,4.005157947540283,5,0.021497011184692383,-0.5338677240798234,-0.5367331692347989,4.026654958724976,-0.5338677240798234
digits,13693,both,4.055566787719727,5,4.051998138427734,5,0.0035686492919921875,-0.08799384842577547,-0.08807134579229849,4.055566787719727,-0.08799384842577547
digits,15882,both,4.0509196519851685,5,4.055800557136536,5,-0.0048809051513671875,0.12034381579189854,0.12034381579189854,4.0509196519851685,0.12048881663143532
digits,30080,both,4.082610011100769,5,4.03964102268219,5,0.0429689884185791,-1.0524881950944327,-1.0636833366458165,4.082610011100769,-1.0524881950944327
digits,31569,both,4.13178551197052,5,4.130519151687622,5,0.0012663602828979492,-0.030649226084681246,-0.030658622715271703,4.13178551197052,-0.030649226084681246
iris,6545,both,0.20702050253748894,5,0.20821280777454373,5,-0.001192305237054797,0.5726377977409751,0.5726377977409751,0.20702050253748894,0.5759358239596992
iris,13693,both,0.21354890614747996,5,0.214840080589056,5,-0.0012911744415760318,0.600993277434939,0.600993277434939,0.21354890614747996,0.6046270453309314
iris,15882,both,0.19777261093258855,5,0.1996257714927196,5,-0.0018531605601310452,0.9283172940416816,0.9283172940416816,0.19777261093258855,0.937015773515121
iris,30080,both,0.2102076560258865,5,0.208056204020977,5,0.0021514520049095154,-1.0234888897883767,-1.0340725070099799,0.2102076560258865,-1.0234888897883767
iris,31569,both,0.21954866498708725,5,0.21592063456773758,5,0.0036280304193496704,-1.6524948669412554,-1.6802610952921695,0.21954866498708725,-1.6524948669412554
moons,6545,both,0.1299027726054191,5,0.1302417665719986,5,-0.00033899396657949277,0.2602805348099255,0.2602805348099255,0.1299027726054191,0.2609597622748131
moons,13693,both,0.13011907786130905,5,0.13075374066829681,5,-0.0006346628069877625,0.4853878778105549,0.4853878778105549,0.13011907786130905,0.48775538331453205
