dataset,n_pairs,wins_a,wins_b,ties,win_rate_a,median_delta_raw,median_pct,mean_pct,ci_low_pct,ci_high_pct,p_value,effect_size_signed,q_value,comparison_key,comparison_label
blobs,10,9,1,0,0.9,-0.00035284794867038866,0.2864395577753119,0.2864395577753119,-0.06485933532245464,0.6377384508730783,0.0982062295155118,0.8,0.12498974665610593,full_vs_random,Full vs Random
breast_cancer,10,10,0,0,1.0,-0.30168539881706236,13.406250195735817,13.406250195735817,12.664054844131252,14.148445547340382,1.56860125024755e-11,1.0,7.3201391678219e-11,full_vs_random,Full vs Random
california_housing,10,10,0,0,1.0,-0.009986668825149536,1.37286157322865,1.37286157322865,1.0368244195867118,1.7088987268705882,6.869073608663812e-06,1.0,1.3738147217327624e-05,full_vs_random,Full vs Random
circles,10,9,1,0,0.9,-0.0004362121224403409,0.2842944770768979,0.2842944770768979,0.15273161834169258,0.41585733581210327,0.0008614457847737617,0.8,0.001507530123354083,full_vs_random,Full vs Random
covertype,10,6,4,0,0.6,-0.004528415203094482,0.21453035784235802,0.21453035784235802,-0.6344995245736891,1.0635602402584052,0.581588254347517,0.2,0.6785196300721031,full_vs_random,Full vs Random
diabetes,10,10,0,0,1.0,-0.21895808577537537,16.01908330099032,16.01908330099032,15.132528887530915,16.90563771444973,1.5639766865307145e-11,1.0,7.3201391678219e-11,full_vs_random,Full vs Random
digits,10,10,0,0,1.0,-0.32694122791290303,8.013620859487087,8.013620859487087,7.586044089037553,8.441197629936621,1.1270937051515382e-11,1.0,7.3201391678219e-11,full_vs_random,Full vs Random
iris,10,10,0,0,1.0,-0.14589303005486728,71.6123351536204,71.6123351536204,64.17307770166563,79.05159260557518,4.281869890461901e-09,1.0,9.991029744411102e-09,full_vs_random,Full vs Random
kddcup99,10,6,4,0,0.6,-0.0001730114221572876,0.05925009599538204,0.05925009599538204,-0.7320166758493319,0.850516867840096,0.8692357142274282,0.2,0.8692357142274282,full_vs_random,Full vs Random
moons,10,10,0,0,1.0,-0.0003348551690578211,0.25848513978493565,0.25848513978493565,0.12030200650888856,0.39666827306098273,0.0022014487736564115,1.0,0.0034244758701321956,full_vs_random,Full vs Random
olivetti_faces,10,10,0,0,1.0,-8.512949180603027,25.232596295504653,25.232596295504653,23.527409453084232,26.937783137925074,9.337754769820804e-11,1.0,2.614571335549825e-10,full_vs_random,Full vs Random
s_curve,10,7,3,0,0.7,-0.00037402212619782607,0.12358343519870925,0.12358343519870925,-0.010958699602435965,0.2581255699998545,0.0674944755954726,0.4,0.09449226583366163,full_vs_random,Full vs Random
swiss_roll,10,6,4,0,0.6,0.00019950792193412504,-0.0800589205038003,-0.0800589205038003,-0.47524144122754325,0.3151236002199426,0.6576131522255186,0.2,0.7081987793197893,full_vs_random,Full vs Random
wine,10,10,0,0,1.0,-0.5467259138822556,42.90772277884013,42.90772277884013,40.332423105315094,45.48302245236517,3.2327758492908123e-11,1.0,1.1314715472517843e-10,full_vs_random,Full vs Random
GLOBAL_OVERALL,140,123,17,0,0.8785714285714286,-0.7192242401385945,12.836499592898345,12.836499592898345,9.38740631448135,16.28559287131534,1.47412925078164e-11,0.7571428571428571,,full_vs_random,Full vs Random
