dataset,pair_batch_mode,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
iris,minibatch,6545,both,0.2041443325579165,5,0.7243029773235321,5,-0.5201586447656156,71.81506373033598,71.81506373033598,0.2041443325579165,254.79945401768362
iris,minibatch,13693,both,0.2141155488789081,5,0.6640023589134216,5,-0.44988681003451353,67.75379695498546,67.75379695498546,0.2141155488789081,210.11403066712572
iris,minibatch,15882,both,0.1999071016907692,5,0.7052026093006134,5,-0.5052955076098442,71.65252949233589,71.65252949233589,0.1999071016907692,252.76516108540852
iris,minibatch,30080,both,0.2101644054055213,5,0.5666123330593109,5,-0.35644792765378963,62.908607324026946,62.908607324026946,0.2101644054055213,169.60432808115527
iris,minibatch,31569,both,0.2194579802453517,5,0.5716007947921753,5,-0.3521428145468236,61.60642493068208,61.60642493068208,0.2194579802453517,160.4602458079363
moons,minibatch,6545,both,0.1302373260259628,5,0.1334507018327712,5,-0.0032133758068083884,2.4079122572432112,2.4079122572432112,0.1302373260259628,2.467323235865425
moons,minibatch,13693,both,0.1306535601615905,5,0.1319304481148719,5,-0.0012768879532814026,0.9678493263129189,0.9678493263129189,0.1306535601615905,0.9773081971146944
moons,minibatch,15882,both,0.1304352134466171,5,0.1327440813183784,5,-0.0023088678717612943,1.7393377157235501,1.7393377157235501,0.1304352134466171,1.7701261881295873
moons,minibatch,30080,both,0.13040092587471,5,0.1334906443953513,5,-0.003089718520641299,2.3145580985366014,2.3145580985366014,0.13040092587471,2.3693992200714273
moons,minibatch,31569,both,0.1301402524113654,5,0.1342866122722625,5,-0.004146359860897092,3.087694142205672,3.087694142205672,0.1301402524113654,3.186070246575749
olivetti_faces,minibatch,6545,both,34.521321296691895,5,48.96629905700684,5,-14.444977760314949,29.499835679837727,29.499835679837727,34.521321296691895,41.84364102453743
olivetti_faces,minibatch,13693,both,34.31568241119385,5,49.58275604248047,5,-15.267073631286621,30.791095231185654,30.791095231185654,34.31568241119385,44.490077301526924
olivetti_faces,minibatch,15882,both,33.56005859375,5,48.43183517456055,5,-14.871776580810547,30.70661379484984,30.70661379484984,33.56005859375,44.313917209847084
olivetti_faces,minibatch,30080,both,34.348297119140625,5,49.44963264465332,5,-15.101335525512695,30.538822470191818,30.538822470191818,34.348297119140625,43.96531063281579
olivetti_faces,minibatch,31569,both,34.71181774139404,5,49.47115707397461,5,-14.759339332580566,29.834231106644243,29.834231106644243,34.71181774139404,42.51963824694772
s_curve,minibatch,6545,both,0.3034228533506393,5,0.3137369006872177,5,-0.010314047336578425,3.287483019685048,3.287483019685048,0.3034228533506393,3.3992322010957365
s_curve,minibatch,13693,both,0.3042521625757217,5,0.3140548914670944,5,-0.009802728891372736,3.1213425288743935,3.1213425288743935,0.3042521625757217,3.221909355840011
s_curve,minibatch,15882,both,0.3053280562162399,5,0.3144242763519287,5,-0.009096220135688837,2.8929764079372875,2.8929764079372875,0.3053280562162399,2.9791628874245015
s_curve,minibatch,30080,both,0.3037341237068176,5,0.3125108033418655,5,-0.008776679635047857,2.8084403934819395,2.8084403934819395,0.3037341237068176,2.8895928873370957
s_curve,minibatch,31569,both,0.3038045614957809,5,0.3157467842102051,5,-0.011942222714424189,3.782215152023142,3.782215152023142,0.3038045614957809,3.9308898640713914
swiss_roll,minibatch,6545,both,0.241979531943798,5,0.2509201467037201,5,-0.008940614759922083,3.5631314891900354,3.5631314891900354,0.241979531943798,3.6947814090319935
swiss_roll,minibatch,13693,both,0.2393676862120627,5,0.2524677813053131,5,-0.013100095093250413,5.188818559548503,5.188818559548503,0.2393676862120627,5.472791795983968
swiss_roll,minibatch,15882,both,0.2404742315411567,5,0.2550340890884399,5,-0.014559857547283173,5.708984865248407,5.708984865248407,0.2404742315411567,6.0546435491119475
swiss_roll,minibatch,30080,both,0.2400380447506904,5,0.2480887919664382,5,-0.008050747215747805,3.2451071859936826,3.2451071859936826,0.2400380447506904,3.353946339676911
swiss_roll,minibatch,31569,both,0.240173228085041,5,0.2489943876862526,5,-0.008821159601211603,3.542714228694495,3.542714228694495,0.240173228085041,3.672832176818721
wine,minibatch,6545,both,1.3087880909442902,5,2.2004473209381104,5,-0.8916592299938202,40.521725810444835,40.521725810444835,1.3087880909442902,68.12861731882724
wine,minibatch,13693,both,1.278892457485199,5,2.335448622703552,5,-1.0565561652183528,45.23996610104259,45.23996610104259,1.278892457485199,82.6149344328728
