dataset,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
blobs,6545,both,0.1120633967220783,5,0.1155355274677276,5,-0.00347213074564931,3.005249399687188,3.005249399687188,0.1120633967220783,3.098362933135369
blobs,13693,both,0.14681819826364517,5,0.15014866739511484,5,-0.003330469131469671,2.2181143457674333,2.2181143457674333,0.14681819826364517,2.268430733286253
blobs,15882,both,0.13104227185249326,5,0.13542301207780832,5,-0.004380740225315066,3.23485658611557,3.23485658611557,0.13104227185249326,3.3429977696404816
blobs,30080,both,0.12494821846485135,5,0.12749923020601264,5,-0.002551011741161291,2.0008056025431515,2.0008056025431515,0.12494821846485135,2.0416551532336613
blobs,31569,both,0.13138911873102183,5,0.1331815123558044,5,-0.0017923936247825623,1.3458276551133077,1.3458276551133077,0.13138911873102183,1.364187264587662
breast_cancer,6545,both,2.275996446609497,5,2.809068202972412,5,-0.533071756362915,18.976817857211365,18.976817857211365,2.275996446609497,23.421466986779375
breast_cancer,13693,both,2.2546910643577576,5,2.781479954719544,5,-0.5267888903617863,18.939158251633074,18.939158251633074,2.2546910643577576,23.36412729394662
breast_cancer,15882,both,2.2631585597991943,5,2.8036869764328003,5,-0.540528416633606,19.279199895607942,19.279199895607942,2.2631585597991943,23.88380673961996
breast_cancer,30080,both,2.3053150177001953,5,2.836879014968872,5,-0.5315639972686768,18.737633662340354,18.737633662340354,2.3053150177001953,23.058193487108333
breast_cancer,31569,both,2.25405615568161,5,2.7870877981185913,5,-0.5330316424369812,19.12503950527864,19.12503950527864,2.25405615568161,23.647664726249747
circles,6545,both,0.15384020656347275,5,0.15832614153623575,5,-0.004485934972763006,2.8333507841699785,2.8333507841699785,0.15384020656347275,2.915970455949797
circles,13693,both,0.15397650003433225,5,0.15801866352558136,5,-0.004042163491249112,2.5580291600142115,2.5580291600142115,0.15397650003433225,2.625182083206092
circles,15882,both,0.1542187482118606,5,0.15740219503641123,5,-0.0031834468245506287,2.022492014049877,2.022492014049877,0.1542187482118606,2.064241125973423
circles,30080,both,0.15406114608049393,5,0.15692640841007224,5,-0.0028652623295783164,1.825863701723776,1.825863701723776,0.15406114608049393,1.8598215075469275
circles,31569,both,0.1541819125413894,5,0.15802061557769775,5,-0.003838703036308344,2.4292419202865827,2.4292419202865827,0.1541819125413894,2.489723322946758
digits,6545,both,4.005157947540283,5,4.90610408782959,5,-0.9009461402893066,18.363779572558478,18.363779572558478,4.005157947540283,22.494646954999894
digits,13693,both,4.051998138427734,5,4.902048349380493,5,-0.8500502109527588,17.340714541507648,17.340714541507648,4.051998138427734,20.97854396553591
digits,15882,both,4.055800557136536,5,4.871993541717529,5,-0.8161929845809937,16.752751775883105,16.752751775883105,4.055800557136536,20.124090745656385
digits,30080,both,4.03964102268219,5,4.8249733448028564,5,-0.7853323221206665,16.276407474179617,16.276407474179617,4.03964102268219,19.440646278000994
digits,31569,both,4.130519151687622,5,4.8560404777526855,5,-0.7255213260650635,14.94059469621278,14.94059469621278,4.130519151687622,17.564894373353393
iris,6545,both,0.20821280777454373,5,0.7351192831993103,5,-0.5269064754247665,71.67632348475726,71.67632348475726,0.20821280777454373,253.06151002742808
iris,13693,both,0.214840080589056,5,0.6640714406967163,5,-0.4492313601076603,67.6480469686131,67.6480469686131,0.214840080589056,209.10034983972366
iris,15882,both,0.1996257714927196,5,0.701783299446106,5,-0.5021575279533863,71.5544995655671,71.5544995655671,0.1996257714927196,251.5494488504457
iris,30080,both,0.208056204020977,5,0.5612938404083252,5,-0.3532376363873482,62.932747690653066,62.932747690653066,0.208056204020977,169.77991021682462
iris,31569,both,0.21592063456773758,5,0.5721399188041687,5,-0.3562192842364311,62.260868806526574,62.260868806526574,0.21592063456773758,164.97695319836592
moons,6545,both,0.1302417665719986,5,0.13352799415588373,5,-0.0032862275838851374,2.461077622456245,2.461077622456245,0.1302417665719986,2.523174915681512
moons,13693,both,0.13075374066829681,5,0.13190086185932154,5,-0.0011471211910247248,0.8696843787481718,0.8696843787481718,0.13075374066829681,0.8773142436779717
moons,15882,both,0.13027673214673996,5,0.13274822384119034,5,-0.0024714916944503784,1.8617888985144382,1.8617888985144382,0.13027673214673996,1.8971090644694413
moons,30080,both,0.1299239918589592,5,0.13332523405551905,5,-0.0034012421965598505,2.5510866121138864,2.5510866121138864,0.1299239918589592,2.6178707626626165
moons,31569,both,0.12998566031455988,5,0.13380095362663263,5,-0.003815293312072754,2.8514694467120245,2.8514694467120245,0.12998566031455988,2.9351647734372417
olivetti_faces,6545,both,34.763413429260254,5,48.919389724731445,5,-14.155976295471191,28.93735260216169,28.93735260216169,34.763413429260254,40.720904246865906
olivetti_faces,13693,both,34.85206604003906,5,49.672054290771484,5,-14.819988250732422,29.835666074889538,29.835666074889538,34.85206604003906,42.52255299214339
olivetti_faces,15882,both,34.09953022003174,5,48.74643325805664,5,-14.646903038024902,30.047127674934277,30.047127674934277,34.09953022003174,42.95338658190837
olivetti_faces,30080,both,34.62147235870361,5,49.29190254211426,5,-14.670430183410645,29.762353301085202,29.762353301085202,34.62147235870361,42.37379055233217
olivetti_faces,31569,both,34.51981449127197,5,49.64838409423828,5,-15.128569602966309,30.471423952591415,30.471423952591415,34.51981449127197,43.825755804080096
