dataset,n_pairs,wins_a,wins_b,ties,win_rate_a,median_delta_raw,median_pct,mean_pct,ci_low_pct,ci_high_pct,p_value,effect_size_signed,q_value,comparison_key,comparison_label
blobs,5,5,0,0,1.0,-0.005193836987018599,4.10475812706821,4.083002385077327,0.2565616199381369,7.376592048748856,0.0625,1.0,0.06944444444444445,full_vs_hdsssom,Full vs HDSSOM
breast_cancer,5,5,0,0,1.0,-0.5748212337493896,23.94739603087911,23.48260392484146,20.48483763889804,24.889577833454332,0.0625,1.0,0.06944444444444445,full_vs_hdsssom,Full vs HDSSOM
circles,5,5,0,0,1.0,-0.004655994474887903,2.982064531762551,3.081894746625381,0.38991839234567643,5.424031529822205,0.0625,1.0,0.06944444444444445,full_vs_hdsssom,Full vs HDSSOM
digits,5,5,0,0,1.0,-0.7972615957260132,19.012067132967317,19.03096186366871,16.904701175144503,20.9096735515558,0.0625,1.0,0.06944444444444445,full_vs_hdsssom,Full vs HDSSOM
iris,5,5,0,0,1.0,-0.1270895972847939,58.02600702070916,58.19968100213357,37.66692414331828,80.0118147148726,0.0625,1.0,0.06944444444444445,full_vs_hdsssom,Full vs HDSSOM
moons,5,5,0,0,1.0,-0.006442554295062991,4.822677584003195,4.497127679905626,1.390336693952771,6.539490990535364,0.0625,1.0,0.06944444444444445,full_vs_hdsssom,Full vs HDSSOM
olivetti_faces,5,5,0,0,1.0,-10.5927734375,29.69331536513519,29.681588849136233,24.395475781082368,34.39978993572584,0.0625,1.0,0.06944444444444445,full_vs_hdsssom,Full vs HDSSOM
s_curve,5,5,0,0,1.0,-0.012225404381751959,4.036323904111277,4.130074871473074,2.9447090833722203,5.127938724850333,0.0625,1.0,0.06944444444444445,full_vs_hdsssom,Full vs HDSSOM
swiss_roll,5,3,2,0,0.6,-0.003970101475715637,2.2993740110732426,3.963357080716359,-2.505667269387848,16.166820459763773,0.4375,0.2,0.4375,full_vs_hdsssom,Full vs HDSSOM
wine,5,5,0,0,1.0,-0.3664984703063965,27.83646275689329,27.292569217750064,23.931656942980048,31.74126857080653,0.0625,1.0,0.06944444444444445,full_vs_hdsssom,Full vs HDSSOM
GLOBAL,10,10,0,0,1.0,-1.249093222618103,15.936393330502284,17.676044646460255,3.902371057882873,30.504035776235856,0.001953125,1.0,,full_vs_hdsssom,Full vs HDSSOM
